example_key,drug_set,condition_id_norm,source_label_binary,source_file,drug_labels,condition_label
CHEBI:28669|CHEBI:41872|CHEBI:59788||MONDO:0021340,"['CHEBI:28669', 'CHEBI:41872', 'CHEBI:59788']",MONDO:0021340,1,indications,"['Diphenylpyraline', 'Bacitracin', 'Dequalinium']",intertrigo
CHEBI:31348|CHEBI:72564||MONDO:0005893,"['CHEBI:31348', 'CHEBI:72564']",MONDO:0005893,1,indications,"['Capecitabine', 'Temozolomide']",pancreatic endocrine carcinoma
DRUGBANK:DB09876|DRUGBANK:DB09877|DRUGBANK:DB10795|DRUGBANK:DB10796|DRUGBANK:DB10797|DRUGBANK:DB11627|DRUGBANK:DB15876|UNII:63GD90PP8X|UNII:63GD90PP8X|UNII:63GD90PP8X||MONDO:0005504,"['DRUGBANK:DB09876', 'DRUGBANK:DB09877', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'DRUGBANK:DB15876', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0005504,1,indications,"['pertactin', 'Haemophilus influenzae b polysaccharide-tetanus conjugate', 'Poliovirus type 1 antigen (formaldehyde inactivated)', 'pertactin', 'Poliovirus type 2 antigen (formaldehyde inactivated)', 'pertactin', 'Corynebacterium diphtheriae', 'Tetanus Toxoid', 'Hepatitis B Vaccine (Recombinant)', 'Poliovirus type 3 antigen (formaldehyde inactivated)']",diphtheria
CHEBI:135136|CHEBI:6909||MONDO:0005644,"['CHEBI:135136', 'CHEBI:6909']",MONDO:0005644,1,indications,"['Nifuroxazide', 'Metronidazole']",amebiasis
DRUGBANK:DB09876|DRUGBANK:DB09877||MONDO:0005504,"['DRUGBANK:DB09876', 'DRUGBANK:DB09877']",MONDO:0005504,1,indications,"['Corynebacterium diphtheriae', 'Tetanus Toxoid']",diphtheria
CHEBI:135636|CHEBI:16709|CHEBI:17439|CHEBI:6759||MONDO:0004574,"['CHEBI:135636', 'CHEBI:16709', 'CHEBI:17439', 'CHEBI:6759']",MONDO:0004574,1,indications,"['Mepivacaine', 'Pyridoxine', 'Fursultiamine', 'Cyanocobalamin']",pyridoxine deficiency anemia
CHEBI:15409|CHEBI:31292|CHEBI:3311|CHEBI:36560||MONDO:0005538,"['CHEBI:15409', 'CHEBI:31292', 'CHEBI:3311', 'CHEBI:36560']",MONDO:0005538,1,indications,"['Calcium carbonate', 'Bismuth subgallate', 'Levomenthol', 'Zinc oxide']",proctitis
CHEBI:30769|CHEBI:4636|CHEBI:5551||UMLS:C0577662,"['CHEBI:30769', 'CHEBI:4636', 'CHEBI:5551']",UMLS:C0577662,1,indications,"['Diphenhydramine', 'Citric acid', 'Guaifenesin']",Allergic cough
CHEBI:31947|CHEBI:33130|CHEBI:6637||MONDO:0007186,"['CHEBI:31947', 'CHEBI:33130', 'CHEBI:6637']",MONDO:0007186,1,indications,"['Oxetacaine', 'algeldrate', 'Magnesium hydroxide']",Heartburn
CHEBI:135611|CHEBI:41872||HP:0100812,"['CHEBI:135611', 'CHEBI:41872']",HP:0100812,1,indications,"['Dequalinium', 'Benzalkonium']",Halitosis
DRUGBANK:DB09876|DRUGBANK:DB09877|DRUGBANK:DB10795|DRUGBANK:DB10796|DRUGBANK:DB10797|DRUGBANK:DB11627|DRUGBANK:DB15876|UNII:63GD90PP8X|UNII:63GD90PP8X|UNII:63GD90PP8X||MONDO:0017373,"['DRUGBANK:DB09876', 'DRUGBANK:DB09877', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'DRUGBANK:DB15876', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0017373,1,indications,"['pertactin', 'pertactin', 'Poliovirus type 1 antigen (formaldehyde inactivated)', 'Tetanus Toxoid', 'pertactin', 'Haemophilus influenzae b polysaccharide-tetanus conjugate', 'Hepatitis B Vaccine (Recombinant)', 'Poliovirus type 2 antigen (formaldehyde inactivated)', 'Poliovirus type 3 antigen (formaldehyde inactivated)', 'Corynebacterium diphtheriae']",poliomyelitis
CHEBI:2676|CHEBI:48947||MONDO:0002186,"['CHEBI:2676', 'CHEBI:48947']",MONDO:0002186,1,indications,"['Amoxicillin', 'Clavulanic acid']",acute maxillary sinusitis
CHEBI:135636|CHEBI:16709|CHEBI:17439|CHEBI:18145|CHEBI:7916||MONDO:0020696,"['CHEBI:135636', 'CHEBI:16709', 'CHEBI:17439', 'CHEBI:18145', 'CHEBI:7916']",MONDO:0020696,1,indications,"['Fursultiamine', 'Cyanocobalamin', 'Pyridoxine', 'Vitamin E', 'pantothenic acid']",vitamin B12 deficiency
CHEBI:16997|CHEBI:30742||MONDO:0006733,"['CHEBI:16997', 'CHEBI:30742']",MONDO:0006733,1,indications,"['Propylene glycol', 'macrogol']",dry eye syndrome
CHEBI:31206|CHEBI:4470|CHEBI:51209|CHEBI:52010||HP:0012735,"['CHEBI:31206', 'CHEBI:4470', 'CHEBI:51209', 'CHEBI:52010']",HP:0012735,1,indications,"['chlorphenamine', 'Ammonium chloride', 'Dextromethorphan', 'Pseudoephedrine']",Cough
CHEBI:16236|CHEBI:184335|CHEBI:4470|UNII:61ZBX54883||HP:0012735,"['CHEBI:16236', 'CHEBI:184335', 'CHEBI:4470', 'UNII:61ZBX54883']",HP:0012735,1,indications,"['Ethanol', 'LICORICE', 'Ammonium bicarbonate', 'Dextromethorphan']",Cough
CHEBI:135285|CHEBI:6801||MONDO:0005148,"['CHEBI:135285', 'CHEBI:6801']",MONDO:0005148,1,indications,"['Vildagliptin', 'Metformin']",type 2 diabetes mellitus
CHEBI:15640|CHEBI:16709|CHEBI:17015|CHEBI:17154|CHEBI:17439|CHEBI:18338|CHEBI:27373||MONDO:0001318,"['CHEBI:15640', 'CHEBI:16709', 'CHEBI:17015', 'CHEBI:17154', 'CHEBI:17439', 'CHEBI:18338', 'CHEBI:27373']",MONDO:0001318,1,indications,"['Pyridoxine', 'Cyanocobalamin', 'Riboflavin', 'Dexpanthenol', 'Nicotinamide', 'Monophosphothiamine', 'Leucovorin']",functional gastric disease
CHEBI:44185|UNII:FYS6T7F842||MONDO:0008383,"['CHEBI:44185', 'UNII:FYS6T7F842']",MONDO:0008383,1,indications,"['Adalimumab', 'Methotrexate']",rheumatoid arthritis
CHEBI:40237|CHEBI:6801||MONDO:0005148,"['CHEBI:40237', 'CHEBI:6801']",MONDO:0005148,1,indications,"['Sitagliptin', 'Metformin']",type 2 diabetes mellitus
CHEBI:5108|CHEBI:6456||MONDO:0002137,"['CHEBI:5108', 'CHEBI:6456']",MONDO:0002137,1,indications,"['Fluocinolone', 'Lidocaine']",noninfectious dermatoses of eyelid
CHEBI:16914|CHEBI:177427||MONDO:0002137,"['CHEBI:16914', 'CHEBI:177427']",MONDO:0002137,1,indications,"['Fluocortolone pivalate', 'Salicylic acid']",noninfectious dermatoses of eyelid
CHEBI:5383|CHEBI:8228||MONDO:0005148,"['CHEBI:5383', 'CHEBI:8228']",MONDO:0005148,1,indications,"['Pioglitazone', 'Glimepiride']",type 2 diabetes mellitus
CHEBI:72323|CHEBI:8228||MONDO:0005148,"['CHEBI:72323', 'CHEBI:8228']",MONDO:0005148,1,indications,"['Pioglitazone', 'Alogliptin']",type 2 diabetes mellitus
CHEBI:68610|CHEBI:82720||MONDO:0005148,"['CHEBI:68610', 'CHEBI:82720']",MONDO:0005148,1,indications,"['Empagliflozin', 'Linagliptin']",type 2 diabetes mellitus
CHEBI:3309|UNII:SST07NLK7J||HP:0002153,"['CHEBI:3309', 'UNII:SST07NLK7J']",HP:0002153,1,indications,"['Calcium saccharate', 'Calcium gluconate']",Hyperkalemia
CHEBI:16742|CHEBI:17712||MONDO:0005154,"['CHEBI:16742', 'CHEBI:17712']",MONDO:0005154,1,indications,"['Orotic acid', 'Xanthine']",liver disorder
CHEBI:17650|CHEBI:6923||UMLS:C0011974,"['CHEBI:17650', 'CHEBI:6923']",UMLS:C0011974,1,indications,"['Hydrocortisone', 'Miconazole']",Diaper Rash
CHEBI:46195|CHEBI:51209|CHEBI:6538||MONDO:0011786,"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:6538']",MONDO:0011786,1,indications,"['Loratadine', 'Acetaminophen', 'Pseudoephedrine']",Atopic rhinitis
CHEBI:38545|CHEBI:9927||MONDO:0004995,"['CHEBI:38545', 'CHEBI:9927']",MONDO:0004995,1,indications,"['Rosuvastatin', 'Valsartan']",cardiovascular disorder
CHEBI:3215|CHEBI:6456|CHEBI:6888||MONDO:0019558,"['CHEBI:3215', 'CHEBI:6456', 'CHEBI:6888']",MONDO:0019558,1,indications,"['Bupivacaine', 'Lidocaine', 'Methylprednisolone']",discoid lupus erythematosus
CHEBI:16914|CHEBI:34764||MONDO:0019558,"['CHEBI:16914', 'CHEBI:34764']",MONDO:0019558,1,indications,"['Salicylic acid', 'Flumethasone']",discoid lupus erythematosus
CHEBI:3183|CHEBI:4470|CHEBI:51209||MONDO:0011786,"['CHEBI:3183', 'CHEBI:4470', 'CHEBI:51209']",MONDO:0011786,1,indications,"['Brompheniramine', 'Dextromethorphan', 'Pseudoephedrine']",Atopic rhinitis
CHEBI:149601|CHEBI:49040||MONDO:0005439,"['CHEBI:149601', 'CHEBI:49040']",MONDO:0005439,1,indications,"['Bempedoic acid', 'Ezetimibe']",familial hypercholesterolemia
CHEBI:15365|CHEBI:38545||MONDO:0005439,"['CHEBI:15365', 'CHEBI:38545']",MONDO:0005439,1,indications,"['Rosuvastatin', 'Aspirin']",familial hypercholesterolemia
CHEBI:15365|CHEBI:15428||HP:0002625,"['CHEBI:15365', 'CHEBI:15428']",HP:0002625,1,indications,"['Glycine', 'Aspirin']",Deep venous thrombosis
CHEBI:135611|CHEBI:164200|DRUGBANK:DB11579||MONDO:0004980,"['CHEBI:135611', 'CHEBI:164200', 'DRUGBANK:DB11579']",MONDO:0004980,1,indications,"['Light mineral oil', 'Benzalkonium', 'Triclosan']",atopic eczema
CHEBI:116735|CHEBI:9468||UMLS:C0006435,"['CHEBI:116735', 'CHEBI:9468']",UMLS:C0006435,1,indications,"['Tetracaine', 'Benzocaine']",Chemical Burns
DRUGBANK:DB00028|PUBCHEM.COMPOUND:91820602||MONDO:0003778,"['DRUGBANK:DB00028', 'PUBCHEM.COMPOUND:91820602']",MONDO:0003778,1,indications,"['Human immunoglobulin G', 'Hyaluronidase']",inborn error of immunity
CHEBI:135611|CHEBI:5950|CHEBI:7660||MONDO:0006014,"['CHEBI:135611', 'CHEBI:5950', 'CHEBI:7660']",MONDO:0006014,1,indications,"['iodoquinol', 'nystatin', 'Benzalkonium']",vulvovaginal candidiasis
CHEBI:4975|CHEBI:5855||MONDO:0005578,"['CHEBI:4975', 'CHEBI:5855']",MONDO:0005578,1,indications,"['Ibuprofen', 'Famotidine']",arthritis
CHEBI:47381|CHEBI:8776|DRUGBANK:DB11131||MONDO:0005578,"['CHEBI:47381', 'CHEBI:8776', 'DRUGBANK:DB11131']",MONDO:0005578,1,indications,"['ranitidine', 'Diclofenac', 'Capsicum oleoresin']",arthritis
CHEBI:34764|CHEBI:74460||MONDO:0021935,"['CHEBI:34764', 'CHEBI:74460']",MONDO:0021935,1,indications,"['Clioquinol', 'Flumethasone']",aspergillus niger infection
CHEBI:16469|CHEBI:6443||HP:0000858,"['CHEBI:16469', 'CHEBI:6443']",HP:0000858,1,indications,"['Estradiol', 'Levonorgestrel']",Irregular menstruation
CHEBI:29101|CHEBI:31498|UNII:6V88E24N5T||UMLS:C0151713,"['CHEBI:29101', 'CHEBI:31498', 'UNII:6V88E24N5T']",UMLS:C0151713,1,indications,"['Dimethicone', 'Magaldrate', 'Sodium cation']",Hyperchlorhydria
CHEBI:16469|CHEBI:17026||HP:0000858,"['CHEBI:16469', 'CHEBI:17026']",HP:0000858,1,indications,"['Estradiol', 'Progesterone']",Irregular menstruation
CHEBI:26710|CHEBI:33118|UNII:8191EN8ZMD||MONDO:0003799,"['CHEBI:26710', 'CHEBI:33118', 'UNII:8191EN8ZMD']",MONDO:0003799,1,indications,"['Sodium borate', 'Sodium chloride', 'Boric acid']",conjunctivitis
DRUGBANK:DB10803|DRUGBANK:DB10989||MONDO:0005619,"['DRUGBANK:DB10803', 'DRUGBANK:DB10989']",MONDO:0005619,1,indications,"['Hepatitis A Vaccine', 'Typhoid Vi polysaccharide vaccine']",typhoid fever
CHEBI:52010|CHEBI:8093||MONDO:0001793,"['CHEBI:52010', 'CHEBI:8093']",MONDO:0001793,1,indications,"['chlorphenamine', 'Phenylephrine']",Epiphora
CHEBI:16336|CHEBI:17754|UNII:K679OBS311||UMLS:C0948595,"['CHEBI:16336', 'CHEBI:17754', 'UNII:K679OBS311']",UMLS:C0948595,1,indications,"['Hyaluronic acid', 'Glycerin', 'Carboxymethylcellulose Sodium']",Ocular discomfort
CHEBI:22652|CHEBI:46195||HP:0001945,"['CHEBI:22652', 'CHEBI:46195']",HP:0001945,1,indications,"['Ascorbic acid', 'Acetaminophen']",Fever
CHEBI:6456|CHEBI:8378|UNII:X8XI70B5Z6||MONDO:0005230,"['CHEBI:6456', 'CHEBI:8378', 'UNII:X8XI70B5Z6']",MONDO:0005230,1,indications,"['Prednisolone', 'Lidocaine', 'Nitrofural']",cellulitis
CHEBI:17698|CHEBI:28674|CHEBI:41879||MONDO:0003799,"['CHEBI:17698', 'CHEBI:28674', 'CHEBI:41879']",MONDO:0003799,1,indications,"['Dexamethasone', 'Tetryzoline', 'Chloramphenicol']",conjunctivitis
CHEBI:15354|CHEBI:27732||HP:0001945,"['CHEBI:15354', 'CHEBI:27732']",HP:0001945,1,indications,"['Choline', 'Caffeine']",Fever
CHEBI:17833|CHEBI:3077||HP:0000989,"['CHEBI:17833', 'CHEBI:3077']",HP:0000989,1,indications,"['Betamethasone', 'Gentamicin']",Pruritus
CHEBI:15365|CHEBI:51209||HP:0001945,"['CHEBI:15365', 'CHEBI:51209']",HP:0001945,1,indications,"['Aspirin', 'Pseudoephedrine']",Fever
CHEBI:46195|CHEBI:52010|UNII:R3O80H60KX||HP:0001945,"['CHEBI:46195', 'CHEBI:52010', 'UNII:R3O80H60KX']",HP:0001945,1,indications,"['chlorphenamine', 'Bismuth Subcitrate Potassium', 'Acetaminophen']",Fever
CHEBI:63925|UNII:VL756B1K0U||MONDO:0006875,"['CHEBI:63925', 'UNII:VL756B1K0U']",MONDO:0006875,1,indications,"['PhXa 85', 'NETARSUDIL DIMESYLATE']",ocular hypertension
CHEBI:32914|CHEBI:94563||HP:0012531,"['CHEBI:32914', 'CHEBI:94563']",HP:0012531,1,indications,"['Benzydamine', 'Cetylpyridinium']",Pain
CHEBI:15671|CHEBI:30769|CHEBI:30769|CHEBI:32139||HP:0012531,"['CHEBI:15671', 'CHEBI:30769', 'CHEBI:30769', 'CHEBI:32139']",HP:0012531,1,indications,"['L-tartaric acid', 'Citric acid', 'Citric acid', 'Sodium bicarbonate']",Pain
CHEBI:16794|CHEBI:5855||HP:0012531,"['CHEBI:16794', 'CHEBI:5855']",HP:0012531,1,indications,"['Ibuprofen', 'Scopolamine']",Pain
CHEBI:5130|CHEBI:94557||HP:0012531,"['CHEBI:5130', 'CHEBI:94557']",HP:0012531,1,indications,"['Flurbiprofen', 'Thiocolchicoside']",Pain
CHEBI:16714|CHEBI:47381||HP:0012531,"['CHEBI:16714', 'CHEBI:47381']",HP:0012531,1,indications,"['Codeine', 'Diclofenac']",Pain
CHEBI:28674|CHEBI:52010||MONDO:0001534,"['CHEBI:28674', 'CHEBI:52010']",MONDO:0001534,1,indications,"['chlorphenamine', 'Tetryzoline']",ocular hyperemia
CHEBI:28971|CHEBI:8426||UMLS:C0235416,"['CHEBI:28971', 'CHEBI:8426']",UMLS:C0235416,1,indications,"['Probenecid', 'Ampicillin']",Blood urate above reference range
CHEBI:17234|CHEBI:6456||MONDO:0007263,"['CHEBI:17234', 'CHEBI:6456']",MONDO:0007263,1,indications,"['D-glucose', 'Lidocaine']",Arrhythmia
CHEBI:22652|CHEBI:41872||MONDO:0002258,"['CHEBI:22652', 'CHEBI:41872']",MONDO:0002258,1,indications,"['Dequalinium', 'Ascorbic acid']",pharyngitis
CHEBI:48213|CHEBI:48220||MONDO:0002258,"['CHEBI:48213', 'CHEBI:48220']",MONDO:0002258,1,indications,"['Amylmetacresol', 'Dichlorobenzyl alcohol']",pharyngitis
CHEBI:46195|CHEBI:51209||MONDO:0005709,"['CHEBI:46195', 'CHEBI:51209']",MONDO:0005709,1,indications,"['Acetaminophen', 'Pseudoephedrine']",common cold
CHEBI:3175|CHEBI:4702|CHEBI:9599||MONDO:0006875,"['CHEBI:3175', 'CHEBI:4702', 'CHEBI:9599']",MONDO:0006875,1,indications,"['Dorzolamide', 'Brimonidine', 'Timolol']",ocular hypertension
CHEBI:116735|CHEBI:3614||MONDO:0002258,"['CHEBI:116735', 'CHEBI:3614']",MONDO:0002258,1,indications,"['Benzocaine', 'Chlorhexidine']",pharyngitis
CHEBI:15409|CHEBI:31832|CHEBI:36773||HP:0002829,"['CHEBI:15409', 'CHEBI:31832', 'CHEBI:36773']",HP:0002829,1,indications,"['Levomenthol', 'camphor', 'Methyl salicylate']",Arthralgia
CHEBI:4470|CHEBI:46195|CHEBI:51209|CHEBI:52010|CHEBI:5551||HP:0012531,"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:51209', 'CHEBI:52010', 'CHEBI:5551']",HP:0012531,1,indications,"['Acetaminophen', 'chlorphenamine', 'Dextromethorphan', 'Guaifenesin', 'Pseudoephedrine']",Pain
CHEBI:16714|CHEBI:5855||HP:0012531,"['CHEBI:16714', 'CHEBI:5855']",HP:0012531,1,indications,"['Ibuprofen', 'Codeine']",Pain
CHEBI:27732|CHEBI:5855||HP:0012531,"['CHEBI:27732', 'CHEBI:5855']",HP:0012531,1,indications,"['Caffeine', 'Ibuprofen']",Pain
CHEBI:46195|CHEBI:5551|CHEBI:8093||NCIT:C26921,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']",NCIT:C26921,1,indications,"['Guaifenesin', 'Acetaminophen', 'Phenylephrine']",Fever Chills
CHEBI:31498|DRUGBANK:DB11058||UMLS:C0549202,"['CHEBI:31498', 'DRUGBANK:DB11058']",UMLS:C0549202,1,indications,"['Dimethicone', 'Petrolatum']",Chapped skin
CHEBI:15641|CHEBI:4903|CHEBI:50838||UMLS:C0520676,"['CHEBI:15641', 'CHEBI:4903', 'CHEBI:50838']",UMLS:C0520676,1,indications,"['Drospirenone', '5-methyltetrahydrofolic acid', 'Ethinylestradiol']",Premenstrual Dysphoric Disorder
CHEBI:18067|CHEBI:22984|CHEBI:27300||MONDO:0100471,"['CHEBI:18067', 'CHEBI:22984', 'CHEBI:27300']",MONDO:0100471,1,indications,"['Calcium', 'Cholecalciferol', 'Phylloquinone']",vitamin D deficiency
CHEBI:135611|CHEBI:41872||UMLS:C0729771,"['CHEBI:135611', 'CHEBI:41872']",UMLS:C0729771,1,indications,"['Dequalinium', 'Benzalkonium']",Infective pharyngitis
CHEBI:18220|CHEBI:27300|CHEBI:3311||MONDO:0005298,"['CHEBI:18220', 'CHEBI:27300', 'CHEBI:3311']",MONDO:0005298,1,indications,"['Calcium carbonate', 'Isoflavone', 'Cholecalciferol']",osteoporosis
CHEBI:4470|CHEBI:52010|CHEBI:8093||UMLS:C3257803,"['CHEBI:4470', 'CHEBI:52010', 'CHEBI:8093']",UMLS:C3257803,1,indications,"['Phenylephrine', 'Dextromethorphan', 'chlorphenamine']",Watery eyes
CHEBI:135222|CHEBI:8093||MONDO:0005709,"['CHEBI:135222', 'CHEBI:8093']",MONDO:0005709,1,indications,"['Dimetindene', 'Phenylephrine']",common cold
CHEBI:17833|CHEBI:5108||UMLS:C0863090,"['CHEBI:17833', 'CHEBI:5108']",UMLS:C0863090,1,indications,"['Fluocinolone', 'Gentamicin']",Allergic skin reaction
CHEBI:134743|CHEBI:63580|UNII:G8RGG88B68||UMLS:C4049431,"['CHEBI:134743', 'CHEBI:63580', 'UNII:G8RGG88B68']",UMLS:C4049431,1,indications,"['Simeprevir', 'Ribavirin', 'Peginterferon alfa-2b']",Chronic hepatitis C genotype 4
CHEBI:7507|CHEBI:8378||UMLS:C0863090,"['CHEBI:7507', 'CHEBI:8378']",UMLS:C0863090,1,indications,"['Framycetin', 'Prednisolone']",Allergic skin reaction
CHEBI:4754|CHEBI:9667||UMLS:C0863090,"['CHEBI:4754', 'CHEBI:9667']",UMLS:C0863090,1,indications,"['Econazole', 'Triamcinolone']",Allergic skin reaction
CHEBI:3183|CHEBI:4470|CHEBI:8093||HP:0025095,"['CHEBI:3183', 'CHEBI:4470', 'CHEBI:8093']",HP:0025095,1,indications,"['Phenylephrine', 'Dextromethorphan', 'Brompheniramine']",Sneeze
CHEBI:15365|CHEBI:27732|CHEBI:46195||MONDO:0005578,"['CHEBI:15365', 'CHEBI:27732', 'CHEBI:46195']",MONDO:0005578,1,indications,"['Acetaminophen', 'Caffeine', 'Aspirin']",arthritis
CHEBI:18250|CHEBI:47977|CHEBI:5855||MONDO:0005578,"['CHEBI:18250', 'CHEBI:47977', 'CHEBI:5855']",MONDO:0005578,1,indications,"['Glucosamine', 'Ibuprofen', 'Chondroitin sulfate']",arthritis
CHEBI:15407|CHEBI:4470|CHEBI:46195|CHEBI:51380||HP:0033050,"['CHEBI:15407', 'CHEBI:4470', 'CHEBI:46195', 'CHEBI:51380']",HP:0033050,1,indications,"['Ephedrine', 'Dextromethorphan', 'Doxylamine', 'Acetaminophen']",Pharyngalgia
CHEBI:51209|CHEBI:94559||MONDO:0005709,"['CHEBI:51209', 'CHEBI:94559']",MONDO:0005709,1,indications,"['Pseudoephedrine', 'Levocetirizine']",common cold
CHEBI:2950|CHEBI:5134||MONDO:0005709,"['CHEBI:2950', 'CHEBI:5134']",MONDO:0005709,1,indications,"['Fluticasone', 'Azelastine']",common cold
CHEBI:42355|CHEBI:82405||MONDO:0011438,"['CHEBI:42355', 'CHEBI:82405']",MONDO:0011438,1,indications,"['Erythromycin', 'Benzoyl peroxide']",acne
CHEBI:15367|CHEBI:82405||MONDO:0011438,"['CHEBI:15367', 'CHEBI:82405']",MONDO:0011438,1,indications,"['Tretinoin', 'Benzoyl peroxide']",acne
CHEBI:15365|CHEBI:27732|CHEBI:32139||UMLS:C0267167,"['CHEBI:15365', 'CHEBI:27732', 'CHEBI:32139']",UMLS:C0267167,1,indications,"['Caffeine', 'Sodium bicarbonate', 'Aspirin']",Nonulcer dyspepsia
CHEBI:15365|CHEBI:27732|CHEBI:7789||MONDO:0002081,"['CHEBI:15365', 'CHEBI:27732', 'CHEBI:7789']",MONDO:0002081,1,indications,"['Orphenadrine', 'Aspirin', 'Caffeine']",musculoskeletal system disorder
CHEBI:2666|CHEBI:8028||HP:0000713,"['CHEBI:2666', 'CHEBI:8028']",HP:0000713,1,indications,"['Amitriptyline', 'Perphenazine']",Agitation
DRUGBANK:DB13897|DRUGBANK:DB13898|DRUGBANK:DB13899|DRUGBANK:DB13900|DRUGBANK:DB13901|DRUGBANK:DB13902|DRUGBANK:DB13903||MONDO:0005498,"['DRUGBANK:DB13897', 'DRUGBANK:DB13898', 'DRUGBANK:DB13899', 'DRUGBANK:DB13900', 'DRUGBANK:DB13901', 'DRUGBANK:DB13902', 'DRUGBANK:DB13903']",MONDO:0005498,1,indications,"['Equine Botulinum Neurotoxin A Immune FAB2', 'Equine Botulinum Neurotoxin D Immune FAB2', 'Equine Botulinum Neurotoxin E Immune FAB2', 'Equine Botulinum Neurotoxin C Immune FAB2', 'Equine Botulinum Neurotoxin B Immune FAB2', 'Equine Botulinum Neurotoxin G Immune FAB2', 'Equine Botulinum Neurotoxin F Immune FAB2']",botulism
DRUGBANK:DB10320|DRUGBANK:DB10327||MONDO:0005114,"['DRUGBANK:DB10320', 'DRUGBANK:DB10327']",MONDO:0005114,1,indications,"['Streptococcus pneumoniae type 9n capsular polysaccharide antigen', 'Streptococcus pneumoniae type 2 capsular polysaccharide antigen']",pneumococcal infection
DRUGBANK:DB10320|DRUGBANK:DB10326||MONDO:0005114,"['DRUGBANK:DB10320', 'DRUGBANK:DB10326']",MONDO:0005114,1,indications,"['Streptococcus pneumoniae type 8 capsular polysaccharide antigen', 'Streptococcus pneumoniae type 2 capsular polysaccharide antigen']",pneumococcal infection
CHEBI:64733|CHEBI:81862||UMLS:C1142367,"['CHEBI:64733', 'CHEBI:81862']",UMLS:C1142367,1,indications,"['Potassium bicarbonate', 'Potassium citrate']",Urine calcium oxalate crystal present
CHEBI:4630|CHEBI:4631||MONDO:0008638,"['CHEBI:4630', 'CHEBI:4631']",MONDO:0008638,1,indications,"['Diosmin', 'Diosmetin']",varicose veins
CHEBI:45924|CHEBI:88258||MONDO:0005504,"['CHEBI:45924', 'CHEBI:88258']",MONDO:0005504,1,indications,"['Sulfametrole', 'Trimethoprim']",diphtheria
CHEBI:17650|CHEBI:17698||MONDO:0020347,"['CHEBI:17650', 'CHEBI:17698']",MONDO:0020347,1,indications,"['Hydrocortisone', 'Chloramphenicol']",acute inflammatory demyelinating polyradiculoneuropathy
CHEBI:17650|CHEBI:17698||MONDO:0005113,"['CHEBI:17650', 'CHEBI:17698']",MONDO:0005113,1,indications,"['Hydrocortisone', 'Chloramphenicol']",bacterial infectious disease
CHEBI:28775|CHEBI:4631||MONDO:0008638,"['CHEBI:28775', 'CHEBI:4631']",MONDO:0008638,1,indications,"['Diosmin', 'Hesperidin']",varicose veins
CHEBI:52010|CHEBI:9667||MONDO:0025598,"['CHEBI:52010', 'CHEBI:9667']",MONDO:0025598,1,indications,"['chlorphenamine', 'Triamcinolone']",pneumonia caused by chlamydia
CHEBI:134753|CHEBI:28939||MONDO:0011786,"['CHEBI:134753', 'CHEBI:28939']",MONDO:0011786,1,indications,"['Acetylcysteine', 'Tuaminoheptane']",Atopic rhinitis
CHEBI:31933|CHEBI:6970||MONDO:0011786,"['CHEBI:31933', 'CHEBI:6970']",MONDO:0011786,1,indications,"['Olopatadine hydrochloride', 'Mometasone']",Atopic rhinitis
CHEBI:3183|CHEBI:4470|CHEBI:8093||HP:0000989,"['CHEBI:3183', 'CHEBI:4470', 'CHEBI:8093']",HP:0000989,1,indications,"['Phenylephrine', 'Dextromethorphan', 'Brompheniramine']",Pruritus
CHEBI:30769|CHEBI:4470|CHEBI:4636||MONDO:0005607,"['CHEBI:30769', 'CHEBI:4470', 'CHEBI:4636']",MONDO:0005607,1,indications,"['Citric acid', 'Diphenhydramine', 'Dextromethorphan']",chronic bronchitis
CHEBI:50275|CHEBI:6741||MONDO:0004247,"['CHEBI:50275', 'CHEBI:6741']",MONDO:0004247,1,indications,"['Meloxicam', 'Esomeprazole']",Peptic Ulcer
CHEBI:44185|UNII:DLG4EML025||HP:0430034,"['CHEBI:44185', 'UNII:DLG4EML025']",HP:0430034,1,indications,"['Secukinumab', 'Methotrexate']",Hypertension resistant to conventional therapy
CHEBI:134880|CHEBI:39585||MONDO:0020128,"['CHEBI:134880', 'CHEBI:39585']",MONDO:0020128,1,indications,"['Melevodopa', 'Carbidopa']",motor neuron disorder
CHEBI:51209|CHEBI:5855||UMLS:C0848633,"['CHEBI:51209', 'CHEBI:5855']",UMLS:C0848633,1,indications,"['Ibuprofen', 'Pseudoephedrine']",Nasal sinus pressure sensation
CHEBI:114785|CHEBI:175901||UMLS:C5395609,"['CHEBI:114785', 'CHEBI:175901']",UMLS:C5395609,1,indications,"['Erlotinib', 'Gemcitabine']",Treatment naive
