example_key,drug_set,condition_id_norm,source_label_binary,source_file,drug_labels,condition_label,mechanism_category,mechanism_confidence,needs_human_review,rationale_short,llm_model,prompt_version,classified_at_utc
CHEBI:5893|CHEBI:8024||CHEBI:8024,"['CHEBI:5893', 'CHEBI:8024']",CHEBI:8024,1,indications,"['Perindopril', 'Indapamide']",Perindopril,mechanistically_synergistic,0.9,False,Perindopril (an ACE inhibitor) and Indapamide (a diuretic) are commonly combined to treat hypertension (CHEBI:8024) via complementary mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:3654|CHEBI:68845||HP:0002757,"['CHEBI:3654', 'CHEBI:68845']",HP:0002757,1,indications,"['Chlorthalidone', 'Azilsartan medoxomil']",Recurrent fractures,common_comorbidity,0.85,False,Chlorthalidone and Azilsartan medoxomil are antihypertensives often co-prescribed; recurrent fractures are not their direct target but may co-occur in patients with hypertension or related conditions.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:46195|CHEBI:7789||UMLS:C0038045,"['CHEBI:46195', 'CHEBI:7789']",UMLS:C0038045,1,indications,"['Acetaminophen', 'Orphenadrine']",Sprain,mechanistically_synergistic,0.9,False,Acetaminophen is an analgesic and Orphenadrine is a muscle relaxant; both are used together to treat pain and muscle spasms in sprains.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:44445|CHEBI:94557||UMLS:C1611174,"['CHEBI:44445', 'CHEBI:94557']",UMLS:C1611174,1,indications,"['Thiocolchicoside', 'Nimesulide']",Post-traumatic pain,mechanistically_synergistic,0.85,False,Thiocolchicoside is a muscle relaxant and Nimesulide is an NSAID; both target pain and inflammation in post-traumatic pain.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:6129|CHEBI:63611||UMLS:C0392618,"['CHEBI:6129', 'CHEBI:63611']",UMLS:C0392618,1,indications,"['Moxifloxacin', 'Ketorolac']",Postoperative infection,mechanistically_synergistic,0.85,False,"Moxifloxacin is an antibiotic treating infection; Ketorolac is an NSAID reducing inflammation and pain post-surgery, both addressing postoperative infection consequences.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:18248|CHEBI:27363||UMLS:C0240066,"['CHEBI:18248', 'CHEBI:27363']",UMLS:C0240066,1,indications,"['Zinc', 'Iron']",Iron deficiency,common_comorbidity,0.9,False,Zinc and iron are often co-supplemented due to common nutritional deficiencies rather than synergistic mechanisms for iron deficiency.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:16709|CHEBI:17439|CHEBI:18385|CHEBI:46195||UMLS:C0852402,"['CHEBI:16709', 'CHEBI:17439', 'CHEBI:18385', 'CHEBI:46195']",UMLS:C0852402,1,indications,"['Pyridoxine', 'Cyanocobalamin', 'Acetaminophen', 'Thiamine']",Headaches NEC,common_comorbidity,0.85,False,"Pyridoxine, Cyanocobalamin, and Thiamine are vitamins often used for nutritional support; Acetaminophen is a common analgesic for headaches; combination likely reflects treatment of headache symptoms and nutritional deficiencies rather than synergistic mechanism.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:17115|CHEBI:75832||UMLS:C0240066,"['CHEBI:17115', 'CHEBI:75832']",UMLS:C0240066,1,indications,"['Serine', 'ferrous sulfate']",Iron deficiency,mechanistically_synergistic,0.9,False,"Ferrous sulfate treats iron deficiency; serine may support iron metabolism, jointly addressing iron deficiency.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:5778|CHEBI:8499||MONDO:0005044,"['CHEBI:5778', 'CHEBI:8499']",MONDO:0005044,1,indications,"['Hydrochlorothiazide', 'Propranolol']",hypertension,mechanistically_synergistic,0.9,False,Hydrochlorothiazide and Propranolol are commonly co-prescribed to treat hypertension via complementary mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:2668|CHEBI:31932|CHEBI:5778||MONDO:0005044,"['CHEBI:2668', 'CHEBI:31932', 'CHEBI:5778']",MONDO:0005044,1,indications,"['olmesartan', 'Hydrochlorothiazide', 'Amlodipine']",hypertension,mechanistically_synergistic,0.95,False,"Olmesartan, Hydrochlorothiazide, and Amlodipine are commonly combined antihypertensive drugs targeting blood pressure control via complementary mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:601027|CHEBI:9927||MONDO:0005044,"['CHEBI:601027', 'CHEBI:9927']",MONDO:0005044,1,indications,"['Valsartan', 'Aliskiren']",hypertension,mechanistically_synergistic,0.95,False,Valsartan and Aliskiren both target the renin-angiotensin system to treat hypertension synergistically.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:30314|CHEBI:8228||UMLS:C0271685,"['CHEBI:30314', 'CHEBI:8228']",UMLS:C0271685,1,indications,"['Pioglitazone', 'Lipoic acid']",Diabetic Amyotrophy,mechanistically_synergistic,0.85,False,Pioglitazone and lipoic acid both target metabolic and oxidative stress pathways relevant to diabetic amyotrophy treatment.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:45924|CHEBI:88258||UMLS:C2363723,"['CHEBI:45924', 'CHEBI:88258']",UMLS:C2363723,1,indications,"['Sulfametrole', 'Trimethoprim']",Gastrointestinal bacterial infection,mechanistically_synergistic,0.95,False,"Sulfametrole and Trimethoprim are commonly combined antibiotics targeting bacterial infections synergistically, including gastrointestinal infections.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:15409|CHEBI:31832|CHEBI:36773|UNII:2R04ONI662||HP:0003419,"['CHEBI:15409', 'CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662']",HP:0003419,1,indications,"['Methyl salicylate', 'Eucalyptus oil', 'Levomenthol', 'camphor']",Low back pain,mechanistically_synergistic,0.9,False,All drugs are topical analgesics commonly combined to relieve low back pain symptoms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:140628|CHEBI:6076||MONDO:0002154,"['CHEBI:140628', 'CHEBI:6076']",MONDO:0002154,1,indications,"['Secnidazole', 'Itraconazole']",trichomoniasis,mechanistically_synergistic,0.9,False,Secnidazole and Itraconazole both have antimicrobial/antiparasitic activity relevant to treating trichomoniasis.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:2676|CHEBI:3732|CHEBI:6375||MONDO:0005113,"['CHEBI:2676', 'CHEBI:3732', 'CHEBI:6375']",MONDO:0005113,1,indications,"['Lansoprazole', 'Clarithromycin', 'Amoxicillin']",bacterial infectious disease,mechanistically_synergistic,0.95,False,"Lansoprazole (a proton pump inhibitor) combined with antibiotics clarithromycin and amoxicillin is a standard triple therapy targeting Helicobacter pylori infection, a bacterial infectious disease.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:2676|CHEBI:48947||HP:0000371,"['CHEBI:2676', 'CHEBI:48947']",HP:0000371,1,indications,"['Amoxicillin', 'Clavulanic acid']",Acute otitis media,mechanistically_synergistic,0.95,False,"Amoxicillin and clavulanic acid are combined to treat acute otitis media by overcoming bacterial resistance, acting synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:41879|CHEBI:7507|PUBCHEM.COMPOUND:45267103||HP:0100534,"['CHEBI:41879', 'CHEBI:7507', 'PUBCHEM.COMPOUND:45267103']",HP:0100534,1,indications,"['Gramicidin D', 'Framycetin', 'Dexamethasone']",Episcleritis,mechanistically_synergistic,0.85,False,"Dexamethasone is an anti-inflammatory used for episcleritis; Framycetin and Gramicidin D are antibiotics that can address infection-related inflammation, suggesting joint therapeutic intent.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:3510|CHEBI:48947||HP:0000371,"['CHEBI:3510', 'CHEBI:48947']",HP:0000371,1,indications,"['Ceftibuten', 'Clavulanic acid']",Acute otitis media,mechanistically_synergistic,0.95,False,Ceftibuten is an antibiotic and clavulanic acid is a beta-lactamase inhibitor; combined they target bacterial infection causing acute otitis media.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:8093|CHEBI:94559||MONDO:0005642,"['CHEBI:8093', 'CHEBI:94559']",MONDO:0005642,1,indications,"['Phenylephrine', 'Levocetirizine']",atopic conjunctivitis,mechanistically_synergistic,0.9,False,Phenylephrine is a decongestant reducing redness/swelling; Levocetirizine is an antihistamine reducing allergic symptoms; both target atopic conjunctivitis symptoms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:16199|CHEBI:30769||MONDO:0005113,"['CHEBI:16199', 'CHEBI:30769']",MONDO:0005113,1,indications,"['Urea', 'Citric acid']",bacterial infectious disease,other,0.6,True,Urea and citric acid are not commonly used together mechanistically for bacterial infectious diseases; insufficient evidence for synergy or side effect relief.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:16684|CHEBI:4534||UMLS:C0947873,"['CHEBI:16684', 'CHEBI:4534']",UMLS:C0947873,1,indications,"['Difenoxin', 'Atropine']",Diarrhoea (excl infective),mechanistically_synergistic,0.9,False,"Difenoxin is an antidiarrheal opioid agonist and atropine is added to discourage abuse and enhance antidiarrheal effect, both targeting diarrhoea treatment.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:5195|CHEBI:7507|UNII:24H4NWX5CO||UMLS:C0947873,"['CHEBI:5195', 'CHEBI:7507', 'UNII:24H4NWX5CO']",UMLS:C0947873,1,indications,"['Kaolin', 'furazolidone', 'Framycetin']",Diarrhoea (excl infective),mechanistically_synergistic,0.8,False,Kaolin is used to treat diarrhoea by adsorbing toxins; furazolidone is an antimicrobial; Framycetin is an antibiotic; combined they target diarrhoea mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:28674|CHEBI:31625||MONDO:0005642,"['CHEBI:28674', 'CHEBI:31625']",MONDO:0005642,1,indications,"['Fluorometholone', 'Tetryzoline']",atopic conjunctivitis,side_effect_relief,0.85,False,"Fluorometholone is a corticosteroid treating inflammation in atopic conjunctivitis; Tetryzoline is a decongestant relieving redness, a side effect symptom.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:12777|CHEBI:16709|CHEBI:18145||MONDO:0004884,"['CHEBI:12777', 'CHEBI:16709', 'CHEBI:18145']",MONDO:0004884,1,indications,"['Vitamin E', 'Pyridoxine', 'Vitamin A']",eye degenerative disorder,mechanistically_synergistic,0.8,False,"Vitamins E, A, and Pyridoxine are often used together to support eye health and may synergistically target mechanisms in eye degenerative disorders.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
UNII:31YO63LBSN|UNII:6T8C155666||UMLS:C0278517,"['UNII:31YO63LBSN', 'UNII:6T8C155666']",UMLS:C0278517,1,indications,"['Ipilimumab', 'Nivolumab']",Non-small cell lung cancer recurrent,mechanistically_synergistic,0.95,False,Ipilimumab and Nivolumab are immune checkpoint inhibitors used together to treat recurrent non-small cell lung cancer by synergistically enhancing anti-tumor immune response.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:45409|CHEBI:63580|CHEBI:85183|UNII:OU2YM37K86||MONDO:0005388,"['CHEBI:45409', 'CHEBI:63580', 'CHEBI:85183', 'UNII:OU2YM37K86']",MONDO:0005388,1,indications,"['Ombitasvir', 'Paritaprevir', 'Ritonavir', 'Ribavirin']",primary biliary cholangitis,other,0.7,True,"The drugs listed are primarily used for hepatitis C treatment, not primary biliary cholangitis; no clear mechanistic synergy or common comorbidity is established.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:134813|CHEBI:52010|CHEBI:8093||MONDO:0003014,"['CHEBI:134813', 'CHEBI:52010', 'CHEBI:8093']",MONDO:0003014,1,indications,"['Chlorobutanol', 'Phenylephrine', 'chlorphenamine']",rhinitis,mechanistically_synergistic,0.9,False,Phenylephrine (decongestant) and chlorphenamine (antihistamine) both target rhinitis symptoms; chlorobutanol is a preservative often included in formulations.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:75045|CHEBI:75998||MONDO:0005012,"['CHEBI:75045', 'CHEBI:75998']",MONDO:0005012,1,indications,"['Dabrafenib', 'Trametinib']",skin melanoma,mechanistically_synergistic,0.95,False,Dabrafenib and Trametinib are combined to target BRAF-mutant melanoma via complementary inhibition of the MAPK pathway.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
UNII:31YO63LBSN|UNII:6T8C155666||MONDO:0005012,"['UNII:31YO63LBSN', 'UNII:6T8C155666']",MONDO:0005012,1,indications,"['Ipilimumab', 'Nivolumab']",skin melanoma,mechanistically_synergistic,0.95,False,Ipilimumab and Nivolumab are immune checkpoint inhibitors used together to enhance anti-tumor immune response in skin melanoma.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:31348|CHEBI:49603||UMLS:C0278488,"['CHEBI:31348', 'CHEBI:49603']",UMLS:C0278488,1,indications,"['Lapatinib', 'Capecitabine']",Carcinoma breast stage IV,mechanistically_synergistic,0.95,False,"Lapatinib and Capecitabine are commonly combined to treat advanced breast cancer, targeting cancer cells via complementary mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:16914|CHEBI:46859|CHEBI:78320||MONDO:0001209,"['CHEBI:16914', 'CHEBI:46859', 'CHEBI:78320']",MONDO:0001209,1,indications,"['Lactic acid', 'Polidocanol', 'Salicylic acid']",common wart,mechanistically_synergistic,0.85,False,"Polidocanol and salicylic acid are used topically to treat warts; lactic acid may aid keratolytic effect, suggesting joint therapeutic intent.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:32914|CHEBI:94563||UMLS:C0877743,"['CHEBI:32914', 'CHEBI:94563']",UMLS:C0877743,1,indications,"['Benzydamine', 'Cetylpyridinium']",Gingival sores,mechanistically_synergistic,0.85,False,"Both Benzydamine and Cetylpyridinium are topical agents used to treat oral mucosal conditions like gingival sores, acting locally to reduce inflammation and microbial load.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:16080|CHEBI:8069|CHEBI:8107||MONDO:0043264,"['CHEBI:16080', 'CHEBI:8069', 'CHEBI:8107']",MONDO:0043264,1,indications,"['Phenytoin', 'Phenobarbital', 'Gamma-amino-beta-hydroxybutyric acid']",post-traumatic epilepsy,mechanistically_synergistic,0.9,False,"Phenytoin and Phenobarbital are antiepileptic drugs often used together to control seizures in post-traumatic epilepsy; GABA analog also modulates neuronal excitability, supporting synergistic seizure control.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:33130|UNII:24H4NWX5CO|UNII:FML8G1U0Y3||NCIT:C78213,"['CHEBI:33130', 'UNII:24H4NWX5CO', 'UNII:FML8G1U0Y3']",NCIT:C78213,1,indications,"['algeldrate', 'Magnesium trisilicate', 'Kaolin']",Meteorism,mechanistically_synergistic,0.9,False,"All three drugs (algeldrate, magnesium trisilicate, kaolin) are antacids or adsorbents used to relieve gastrointestinal symptoms like meteorism (gas).",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:15354|CHEBI:4636|CHEBI:8093||HP:0001742,"['CHEBI:15354', 'CHEBI:4636', 'CHEBI:8093']",HP:0001742,1,indications,"['Choline', 'Phenylephrine', 'Diphenhydramine']",Nasal congestion,mechanistically_synergistic,0.9,False,"Phenylephrine is a decongestant, diphenhydramine is an antihistamine reducing nasal symptoms, and choline may support mucosal function; combined they target nasal congestion mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:10082|CHEBI:27373||HP:0001742,"['CHEBI:10082', 'CHEBI:27373']",HP:0001742,1,indications,"['Xylometazoline', 'Dexpanthenol']",Nasal congestion,mechanistically_synergistic,0.9,False,Xylometazoline is a nasal decongestant and Dexpanthenol promotes mucosal healing; both target nasal congestion symptoms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:3398|CHEBI:8093||HP:0001742,"['CHEBI:3398', 'CHEBI:8093']",HP:0001742,1,indications,"['Phenylephrine', 'Carbinoxamine']",Nasal congestion,mechanistically_synergistic,0.9,False,Phenylephrine is a decongestant and Carbinoxamine is an antihistamine; both target nasal congestion symptoms synergistically.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:31355|CHEBI:45863|UNII:P0GVQ9A4S5||MONDO:0011962,"['CHEBI:31355', 'CHEBI:45863', 'UNII:P0GVQ9A4S5']",MONDO:0011962,1,indications,"['Dostarlimab', 'Paclitaxel', 'Carboplatin']",endometrial cancer,mechanistically_synergistic,0.95,False,"Dostarlimab (immunotherapy) combined with Paclitaxel and Carboplatin (chemotherapy) are commonly used together to treat endometrial cancer, targeting the disease via complementary mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:28741|CHEBI:29228||MONDO:0001041,"['CHEBI:28741', 'CHEBI:29228']",MONDO:0001041,1,indications,"['FLUORIDE', 'Sodium fluoride']",dentin caries,mechanistically_synergistic,0.9,False,Both drugs are forms of fluoride used to prevent and treat dentin caries by strengthening tooth enamel.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:51209|CHEBI:94559||MONDO:0005324,"['CHEBI:51209', 'CHEBI:94559']",MONDO:0005324,1,indications,"['Pseudoephedrine', 'Levocetirizine']",Hay fever,mechanistically_synergistic,0.95,False,Pseudoephedrine is a decongestant and Levocetirizine is an antihistamine; both target symptoms of hay fever synergistically.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:16709|CHEBI:17439|CHEBI:18385|CHEBI:46195||HP:0100607,"['CHEBI:16709', 'CHEBI:17439', 'CHEBI:18385', 'CHEBI:46195']",HP:0100607,1,indications,"['Pyridoxine', 'Cyanocobalamin', 'Thiamine', 'Acetaminophen']",Dysmenorrhea,other,0.6,True,"Pyridoxine, Cyanocobalamin, and Thiamine are vitamins; Acetaminophen is for pain relief. Their combined use in dysmenorrhea is not clearly mechanistically synergistic or for side effect relief; could be supportive or symptomatic treatment.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:48947|CHEBI:93248||MONDO:0001039,"['CHEBI:48947', 'CHEBI:93248']",MONDO:0001039,1,indications,"['Clavulanic acid', '(6R,7R)-7-[[2-(2-amino-4-thiazolyl)-2-(carboxymethoxyimino)-1-oxoethyl]amino]-3-ethenyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid']",tonsillitis,mechanistically_synergistic,0.95,False,"Clavulanic acid is combined with beta-lactam antibiotics to inhibit beta-lactamase, enhancing treatment of tonsillitis.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:15365|CHEBI:15428||MONDO:0005098,"['CHEBI:15365', 'CHEBI:15428']",MONDO:0005098,1,indications,"['Glycine', 'Aspirin']",stroke disorder,mechanistically_synergistic,0.7,True,Aspirin is used to prevent stroke by inhibiting platelet aggregation; glycine may have neuroprotective effects relevant to stroke treatment.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:15407|CHEBI:7470||HP:0001742,"['CHEBI:15407', 'CHEBI:7470']",HP:0001742,1,indications,"['Naphazoline', 'Ephedrine']",Nasal congestion,mechanistically_synergistic,0.9,False,Naphazoline is a nasal decongestant acting as a vasoconstrictor; Ephedrine is a sympathomimetic that also reduces nasal congestion. Both target nasal congestion mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:3561|CHEBI:8093||HP:0001742,"['CHEBI:3561', 'CHEBI:8093']",HP:0001742,1,indications,"['Phenylephrine', 'Cetirizine']",Nasal congestion,mechanistically_synergistic,0.9,False,Phenylephrine is a decongestant and Cetirizine is an antihistamine; both target nasal congestion symptoms synergistically.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:4470|CHEBI:51209|CHEBI:5551||HP:0001742,"['CHEBI:4470', 'CHEBI:51209', 'CHEBI:5551']",HP:0001742,1,indications,"['Dextromethorphan', 'Pseudoephedrine', 'Guaifenesin']",Nasal congestion,mechanistically_synergistic,0.9,False,"Dextromethorphan (cough suppressant), Pseudoephedrine (decongestant), and Guaifenesin (expectorant) are commonly combined to relieve symptoms of nasal congestion and related upper respiratory issues.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:28591|CHEBI:4917||MONDO:0001752,"['CHEBI:28591', 'CHEBI:4917']",MONDO:0001752,1,indications,"['Guaiacol', 'Eugenol']",Alveolalgia,other,0.6,True,Guaiacol and Eugenol are both used for symptomatic relief in oral and dental pain but lack clear mechanistic synergy specifically for alveolalgia.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
