example_key,drug_set,condition_id_norm,mechanism_category,mechanism_confidence,needs_human_review,rationale_short,llm_model,prompt_version,classified_at_utc,from_cache
CHEBI:28177|CHEBI:5551|UNII:2Y6VQU63E8||MONDO:0004979,"['CHEBI:28177', 'CHEBI:5551', 'UNII:2Y6VQU63E8']",MONDO:0004979,mechanistically_synergistic,0.9,False,"Theophylline is a bronchodilator used in asthma; Guaifenesin is an expectorant aiding mucus clearance; combined they target asthma symptoms synergistically. Etafedrine is a bronchodilator as well, supporting the therapeutic effect.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:47381|CHEBI:94557||HP:0012531,"['CHEBI:47381', 'CHEBI:94557']",HP:0012531,mechanistically_synergistic,0.9,False,Thiocolchicoside is a muscle relaxant and Diclofenac is an NSAID; both target pain relief mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
DRUGBANK:DB15521|DRUGBANK:DB15522|DRUGBANK:DB15523|DRUGBANK:DB15524||MONDO:0005502,"['DRUGBANK:DB15521', 'DRUGBANK:DB15522', 'DRUGBANK:DB15523', 'DRUGBANK:DB15524']",MONDO:0005502,mechanistically_synergistic,0.95,False,"All drugs are live attenuated antigens targeting different dengue virus serotypes, jointly intended to prevent dengue disease.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
PUBCHEM.COMPOUND:91820602|UNII:4F4X42SYQ6||UniProtKB:A0A8D1C1M1,"['PUBCHEM.COMPOUND:91820602', 'UNII:4F4X42SYQ6']",UniProtKB:A0A8D1C1M1,mechanistically_synergistic,0.8,False,"Hyaluronidase enhances tissue permeability, potentially improving Rituximab delivery; both can act synergistically in targeting disease mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:6801|CHEBI:68610||MONDO:0005148,"['CHEBI:6801', 'CHEBI:68610']",MONDO:0005148,mechanistically_synergistic,0.95,False,Metformin and Linagliptin are commonly co-prescribed to improve glycemic control in type 2 diabetes via complementary mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
DRUGBANK:DB13968|DRUGBANK:DB13968||HP:0031273,"['DRUGBANK:DB13968', 'DRUGBANK:DB13968']",HP:0031273,other,0.6,True,Same drug repeated; plasma protein fraction used in shock but no combination mechanism.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:27899|CHEBI:63616||UniProtKB:O75175,"['CHEBI:27899', 'CHEBI:63616']",UniProtKB:O75175,mechanistically_synergistic,0.9,False,"Pemetrexed and Cisplatin are commonly combined chemotherapy agents targeting cancer mechanisms, likely synergistic for disease UniProtKB:O75175.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:16714|CHEBI:47381||HP:0012531,"['CHEBI:16714', 'CHEBI:47381']",HP:0012531,mechanistically_synergistic,0.9,False,Codeine (opioid) and Diclofenac (NSAID) are commonly combined to synergistically treat pain via different mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:5134|CHEBI:9012||MONDO:0004979,"['CHEBI:5134', 'CHEBI:9012']",MONDO:0004979,mechanistically_synergistic,0.95,False,Fluticasone (a corticosteroid) and Salmeterol (a long-acting beta-agonist) are commonly combined to treat asthma by targeting inflammation and bronchoconstriction respectively.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:30746|CHEBI:34981||HP:0012531,"['CHEBI:30746', 'CHEBI:34981']",HP:0012531,mechanistically_synergistic,0.85,False,"Benzoic acid and Amylocaine are used together to target pain, indicating synergistic therapeutic effect.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:85155|CHEBI:85157||UMLS:C1112312,"['CHEBI:85155', 'CHEBI:85157']",UMLS:C1112312,mechanistically_synergistic,0.95,False,Palonosetron and Netupitant are combined to prevent chemotherapy-induced nausea by targeting different pathways involved in nausea control.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:5130|CHEBI:94557||HP:0012531,"['CHEBI:5130', 'CHEBI:94557']",HP:0012531,mechanistically_synergistic,0.9,False,Flurbiprofen is an NSAID reducing inflammation and pain; Thiocolchicoside is a muscle relaxant; both target pain relief mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:46195|CHEBI:75722||NCIT:C27003,"['CHEBI:46195', 'CHEBI:75722']",NCIT:C27003,mechanistically_synergistic,0.95,False,Tramadol and Acetaminophen are commonly combined to enhance analgesic effect in acute pain management.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:135780|CHEBI:31498||HP:0012531,"['CHEBI:135780', 'CHEBI:31498']",HP:0012531,mechanistically_synergistic,0.8,False,Otilonium is an antispasmodic and Dimethicone reduces gas discomfort; both target pain mechanisms in gastrointestinal conditions.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:46195|CHEBI:5551|CHEBI:6762|CHEBI:8093||UMLS:C0264222,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:6762', 'CHEBI:8093']",UMLS:C0264222,mechanistically_synergistic,0.9,False,"Drugs collectively target symptoms of acute upper respiratory infection (pain, congestion, cough, allergy).",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:2668|CHEBI:50690||UMLS:C0522060,"['CHEBI:2668', 'CHEBI:50690']",UMLS:C0522060,common_comorbidity,0.85,False,Atorvastatin and amlodipine are often co-prescribed for cardiovascular conditions; inadequate food diet is a related comorbidity rather than a direct target of combined drug action.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:31498|UNII:6V88E24N5T||UMLS:C2741638,"['CHEBI:31498', 'UNII:6V88E24N5T']",UMLS:C2741638,mechanistically_synergistic,0.9,False,"Dimethicone and Magaldrate both act to protect and treat gastric mucosa, addressing stress ulcers synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:149226|CHEBI:31206|CHEBI:73237||HP:0031245,"['CHEBI:149226', 'CHEBI:31206', 'CHEBI:73237']",HP:0031245,mechanistically_synergistic,0.85,False,"Ammonium chloride is an expectorant, noscapine is an antitussive, and fenoterol is a bronchodilator; combined they target symptoms of productive cough.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:16794|CHEBI:5855||HP:0012531,"['CHEBI:16794', 'CHEBI:5855']",HP:0012531,mechanistically_synergistic,0.8,False,"Ibuprofen is an analgesic and anti-inflammatory; scopolamine can reduce pain via anticholinergic effects, both targeting pain relief.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:134817|CHEBI:2659|CHEBI:52010|CHEBI:73237||MONDO:0004979,"['CHEBI:134817', 'CHEBI:2659', 'CHEBI:52010', 'CHEBI:73237']",MONDO:0004979,mechanistically_synergistic,0.9,False,Drugs include bronchodilator (Aminophylline) and antihistamine (chlorphenamine) used together to treat asthma symptoms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:135523|CHEBI:15354||HP:0012531,"['CHEBI:135523', 'CHEBI:15354']",HP:0012531,other,0.4,True,Cetalkonium is a disinfectant and Choline is a nutrient; no clear mechanistic synergy or side effect relief for pain identified.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:102484|CHEBI:17076||MONDO:0000889,"['CHEBI:102484', 'CHEBI:17076']",MONDO:0000889,mechanistically_synergistic,0.9,False,"Both Sulfisoxazole and Streptomycin are antibiotics used to treat bacterial infections including Haemophilus meningitis, indicating synergistic antimicrobial therapy.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:16914|CHEBI:9667||MONDO:0006525,"['CHEBI:16914', 'CHEBI:9667']",MONDO:0006525,mechanistically_synergistic,0.9,False,Both Triamcinolone (a corticosteroid) and Salicylic acid (a keratolytic) are used to treat allergic contact dermatitis by reducing inflammation and promoting skin healing.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:15671|CHEBI:30769|CHEBI:30769|CHEBI:32139||HP:0012531,"['CHEBI:15671', 'CHEBI:30769', 'CHEBI:30769', 'CHEBI:32139']",HP:0012531,mechanistically_synergistic,0.9,False,Combination of acids and sodium bicarbonate used together to manage pain likely via neutralizing stomach acid and buffering effects.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:34674|UNII:B1QE5P712K||NCIT:C187286,"['CHEBI:34674', 'UNII:B1QE5P712K']",NCIT:C187286,mechanistically_synergistic,0.8,False,"Both drugs are used in eye care; hypromellose as lubricant and dextran sulfate as anti-inflammatory, jointly addressing eye irritation.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:46195|CHEBI:4636|CHEBI:8093||HP:0001945,"['CHEBI:46195', 'CHEBI:4636', 'CHEBI:8093']",HP:0001945,mechanistically_synergistic,0.9,False,"Diphenhydramine (antihistamine), phenylephrine (decongestant), and acetaminophen (analgesic/antipyretic) are commonly combined to treat symptoms of fever and related upper respiratory conditions.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:7507|CHEBI:8378||UMLS:C0332686,"['CHEBI:7507', 'CHEBI:8378']",UMLS:C0332686,mechanistically_synergistic,0.9,False,Framycetin is an antibiotic and Prednisolone is an anti-inflammatory steroid; both are used together to treat skin burns by preventing infection and reducing inflammation.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:15365|CHEBI:33130|CHEBI:6637||MONDO:0006805,"['CHEBI:15365', 'CHEBI:33130', 'CHEBI:6637']",MONDO:0006805,common_comorbidity,0.8,False,Aspirin treats angina; magnesium hydroxide and algeldrate are antacids likely used for GI symptoms common in patients on aspirin.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:24757|CHEBI:27363|CHEBI:30512||UMLS:C0011974,"['CHEBI:24757', 'CHEBI:27363', 'CHEBI:30512']",UMLS:C0011974,mechanistically_synergistic,0.85,False,"Hypochlorite, Zinc, and Silver are commonly combined in topical treatments for diaper rash due to their antimicrobial and healing properties.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:16199|CHEBI:17650||UMLS:C0021564,"['CHEBI:16199', 'CHEBI:17650']",UMLS:C0021564,mechanistically_synergistic,0.9,False,"Hydrocortisone reduces inflammation and itching from insect bites; urea moisturizes and softens skin, aiding symptom relief.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:31484|CHEBI:31739||MONDO:0005550,"['CHEBI:31484', 'CHEBI:31739']",MONDO:0005550,mechanistically_synergistic,0.85,False,"Diflucortolone valerate is a corticosteroid reducing inflammation; Josamycin is an antibiotic targeting infection, both addressing infectious disease mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:32914|CHEBI:94563||HP:0012531,"['CHEBI:32914', 'CHEBI:94563']",HP:0012531,mechanistically_synergistic,0.8,False,"Both Benzydamine and Cetylpyridinium are used for pain relief and oral inflammation, suggesting joint therapeutic effect for pain.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:28177|CHEBI:52010|CHEBI:8093||MONDO:0004979,"['CHEBI:28177', 'CHEBI:52010', 'CHEBI:8093']",MONDO:0004979,mechanistically_synergistic,0.9,False,"Chlorphenamine (antihistamine), Phenylephrine (decongestant), and Theophylline (bronchodilator) are used together to manage asthma symptoms by targeting airway inflammation, congestion, and bronchoconstriction.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:46195|CHEBI:5551|CHEBI:8093||HP:0001945,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']",HP:0001945,mechanistically_synergistic,0.9,False,"Guaifenesin (expectorant), Acetaminophen (antipyretic/analgesic), and Phenylephrine (decongestant) are commonly combined to treat symptoms of fever and associated respiratory conditions.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:18258|CHEBI:18332||MONDO:0002108,"['CHEBI:18258', 'CHEBI:18332']",MONDO:0002108,other,0.6,True,"Both drugs are thyroid hormone replacements, typically used for hypothyroidism; their use in thyroid cancer is not primarily mechanistic synergy but may relate to hormone management post-thyroidectomy.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:63925|UNII:VL756B1K0U||MONDO:0006875,"['CHEBI:63925', 'UNII:VL756B1K0U']",MONDO:0006875,mechanistically_synergistic,0.9,False,"Both drugs are used to lower intraocular pressure in ocular hypertension, targeting the same disease mechanism.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:46195|CHEBI:7789||UMLS:C0043145,"['CHEBI:46195', 'CHEBI:7789']",UMLS:C0043145,mechanistically_synergistic,0.9,False,Acetaminophen is an analgesic and Orphenadrine is a muscle relaxant; both are used together to treat pain and muscle spasms in whiplash injuries.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:52010|CHEBI:9667||HP:0000989,"['CHEBI:52010', 'CHEBI:9667']",HP:0000989,mechanistically_synergistic,0.9,False,Chlorphenamine (an antihistamine) and Triamcinolone (a corticosteroid) both target symptoms of pruritus through complementary mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:16914|PUBCHEM.COMPOUND:6433489||UMLS:C0578454,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']",UMLS:C0578454,other,0.6,True,Escin and salicylic acid are used for inflammation and pain relief but not specifically synergistic for neck swelling; indication data only.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:28864|CHEBI:47381||MONDO:0002046,"['CHEBI:28864', 'CHEBI:47381']",MONDO:0002046,common_comorbidity,0.85,False,Tobramycin is an antibiotic and Diclofenac is an NSAID; their combination in alcohol abuse likely reflects treatment of co-occurring infections and inflammation rather than synergistic targeting of alcohol abuse.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:15409|CHEBI:28304|CHEBI:86541||NCIT:C3399,"['CHEBI:15409', 'CHEBI:28304', 'CHEBI:86541']",NCIT:C3399,mechanistically_synergistic,0.8,False,Levomenthol and Glycol salicylate are topical analgesics/anti-inflammatory agents; Heparin reduces swelling via anticoagulant effects; combined to reduce swelling.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:26710|CHEBI:32588|CHEBI:3312|CHEBI:78320||MONDO:0000440,"['CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:78320']",MONDO:0000440,mechanistically_synergistic,0.9,False,All drugs are electrolytes used to correct acid-base and electrolyte imbalances in metabolic acidosis.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:46195|CHEBI:52010|UNII:R3O80H60KX||HP:0001945,"['CHEBI:46195', 'CHEBI:52010', 'UNII:R3O80H60KX']",HP:0001945,common_comorbidity,0.9,False,"Chlorphenamine (antihistamine), Bismuth Subcitrate Potassium (GI agent), and Acetaminophen (antipyretic) are combined likely due to co-occurring symptoms rather than a shared mechanism for fever.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:33118|CHEBI:33130|CHEBI:36560|UNII:8P5F881OCY||MONDO:0006547,"['CHEBI:33118', 'CHEBI:33130', 'CHEBI:36560', 'UNII:8P5F881OCY']",MONDO:0006547,other,0.6,True,Combination includes topical agents and antacids with unclear joint mechanism for exanthem treatment.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:15409|CHEBI:16236||MONDO:0005230,"['CHEBI:15409', 'CHEBI:16236']",MONDO:0005230,other,0.6,True,"Ethanol and Levomenthol are not jointly targeting cellulitis; ethanol is antiseptic, levomenthol is a topical analgesic, no clear mechanistic synergy.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:16914|CHEBI:29385|CHEBI:30746||MONDO:0019289,"['CHEBI:16914', 'CHEBI:29385', 'CHEBI:30746']",MONDO:0019289,other,0.6,True,"No clear mechanistic synergy or side effect relief among Salicylic acid, Octasulfur, and Benzoic acid for hyperpigmentation; likely insufficient information.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:15365|CHEBI:51209||HP:0001945,"['CHEBI:15365', 'CHEBI:51209']",HP:0001945,common_comorbidity,0.85,False,Aspirin and pseudoephedrine are often co-used for fever and cold symptoms but act via different mechanisms; their combination is common due to symptom overlap rather than synergistic mechanism.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:15365|UNII:8NZ41MIK1O||MONDO:0024644,"['CHEBI:15365', 'UNII:8NZ41MIK1O']",MONDO:0024644,mechanistically_synergistic,0.9,False,Enoxaparin and Aspirin are often combined to prevent clot formation and reduce ischemic events in myocardial ischemia.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:26710|CHEBI:32588|CHEBI:34683|CHEBI:34683|CHEBI:78320||UMLS:C0852198,"['CHEBI:26710', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:34683', 'CHEBI:78320']",UMLS:C0852198,mechanistically_synergistic,0.9,False,"All drugs are electrolytes or related compounds used to correct electrolyte imbalances, indicating joint therapeutic intent.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:16914|PUBCHEM.COMPOUND:6433489||MONDO:0011230,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']",MONDO:0011230,other,0.6,True,Escin is an anti-inflammatory and Salicylic acid is an analgesic/anti-inflammatory; their joint use in ossification of the posterior longitudinal ligament is not well-established as mechanistically synergistic or for side effect relief.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:68642|CHEBI:8378|CHEBI:8382||MONDO:0007915,"['CHEBI:68642', 'CHEBI:8378', 'CHEBI:8382']",MONDO:0007915,other,0.6,True,"Abiraterone is used in prostate cancer; Prednisolone and Prednisone are corticosteroids often co-administered to manage side effects or inflammation, but their joint role in treating EXCESS LMW-DNA is unclear.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:17650|CHEBI:6762||MONDO:0004980,"['CHEBI:17650', 'CHEBI:6762']",MONDO:0004980,mechanistically_synergistic,0.95,False,Mepyramine (an antihistamine) and Hydrocortisone (a corticosteroid) are commonly combined to treat atopic eczema by reducing inflammation and allergic symptoms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:41879|UNII:4O5J85GJJB||UMLS:C4551678,"['CHEBI:41879', 'UNII:4O5J85GJJB']",UMLS:C4551678,mechanistically_synergistic,0.9,False,Netilmicin is an antibiotic and dexamethasone is an anti-inflammatory steroid; combined use targets infection and inflammation in eye inflammation.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:15365|CHEBI:22652||MONDO:0005709,"['CHEBI:15365', 'CHEBI:22652']",MONDO:0005709,other,0.6,True,Aspirin treats symptoms; ascorbic acid is a vitamin with unclear direct effect on common cold; no clear mechanistic synergy or side effect relief.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:17833|CHEBI:3077||HP:0000989,"['CHEBI:17833', 'CHEBI:3077']",HP:0000989,mechanistically_synergistic,0.9,False,Betamethasone is a corticosteroid reducing inflammation and itching; Gentamicin is an antibiotic preventing or treating secondary infection in pruritic skin conditions.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:3077|CHEBI:9327||UMLS:C4285790,"['CHEBI:3077', 'CHEBI:9327']",UMLS:C4285790,mechanistically_synergistic,0.85,False,Betamethasone is a corticosteroid reducing inflammation; Isopto cetamide is an antimicrobial agent; both target bacterial blepharitis mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:31990|CHEBI:7470||MONDO:0003799,"['CHEBI:31990', 'CHEBI:7470']",MONDO:0003799,mechanistically_synergistic,0.9,False,Naphazoline is a vasoconstrictor reducing redness; Pheniramine maleate is an antihistamine reducing allergic symptoms; both target conjunctivitis symptoms synergistically.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:4470|CHEBI:46195|CHEBI:51209|CHEBI:51380||MONDO:0005709,"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:51209', 'CHEBI:51380']",MONDO:0005709,mechanistically_synergistic,0.9,False,"Drugs collectively target symptoms of common cold (decongestant, antihistamine, analgesic, cough suppressant) for synergistic symptom relief.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
