primary_drug_id,secondary_drug_id,condition_id_norm,primary_drug_id_norm,primary_drug_id_norm_label,secondary_drug_id_norm,secondary_drug_id_norm_label,condition_id_norm_norm,condition_id_norm_norm_label
DB01395,DB00977,MONDO:0000004,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,MONDO:0000004,adrenocortical insufficiency
DB09415,DB00271,UMLS:C0436510,CHEBI:59732,Meglumine,CHEBI:53691,Diatrizoate,UMLS:C0436510,Myelography abnormal
DB15790,DB00316,MONDO:0005475,CHEBI:135360,Mecloxamine,CHEBI:46195,Acetaminophen,MONDO:0005475,migraine with aura
DB15860,DB15889,UMLS:C3472181,['Error'],['Error'],DRUGBANK:DB15889,Senna leaf,UMLS:C3472181,Severe dehydration
DB15815,DB15478,UMLS:C3472181,DRUGBANK:DB15815,Boldo leaf extract,DRUGBANK:DB15478,Frangula purshiana bark,UMLS:C3472181,Severe dehydration
DB15790,DB00696,MONDO:0005475,CHEBI:135360,Mecloxamine,CHEBI:64318,Ergotamine,MONDO:0005475,migraine with aura
DB15815,DB11365,UMLS:C3472181,DRUGBANK:DB15815,Boldo leaf extract,UNII:3FYP5M0IJX,Sennosides,UMLS:C3472181,Severe dehydration
DB15790,DB00201,MONDO:0005475,CHEBI:135360,Mecloxamine,CHEBI:27732,Caffeine,MONDO:0005475,migraine with aura
DB13384,DB00875,MONDO:0005570,CHEBI:135214,Melitracen,CHEBI:10454,Flupentixol,MONDO:0005570,hematologic disorder
DB09375,DB11237,HP:0002239,UNII:BVS505O332,Chymotrypsin,CHEBI:9765,Trypsin,HP:0002239,Gastrointestinal hemorrhage
DB13735,DB00514,MONDO:0021259,CHEBI:85537,Sulfogaiacol,CHEBI:4470,Dextromethorphan,MONDO:0021259,prostate neoplasm
DB13787,DB01183,MONDO:0005155,CHEBI:77817,Tilidine,CHEBI:7459,Naloxone,MONDO:0005155,liver cirrhosis
DB09375,DB11193,HP:0002239,UNII:BVS505O332,Chymotrypsin,DRUGBANK:DB11193,Papain,HP:0002239,Gastrointestinal hemorrhage
DB13238,DB06151,UMLS:C0342398,CHEBI:134753,Tuaminoheptane,CHEBI:28939,Acetylcysteine,UMLS:C0342398,Hypophysectomy-induced hypopituitarism
DB09375,DB11237,MONDO:0005070,UNII:BVS505O332,Chymotrypsin,CHEBI:9765,Trypsin,MONDO:0005070,neoplasm
DB00331,DB09038,HP:0001944,CHEBI:6801,Metformin,CHEBI:82720,Empagliflozin,HP:0001944,Dehydration
DB13384,DB00875,HP:0031273,CHEBI:135214,Melitracen,CHEBI:10454,Flupentixol,HP:0031273,Shock
DB14151,DB02701,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:17154,Nicotinamide,MONDO:0018570,hypophosphatasia
DB09375,DB11193,MONDO:0005070,UNII:BVS505O332,Chymotrypsin,DRUGBANK:DB11193,Papain,MONDO:0005070,neoplasm
DB14151,DB01593,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:27363,Zinc,MONDO:0018570,hypophosphatasia
DB14151,DB00140,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:17015,Riboflavin,MONDO:0018570,hypophosphatasia
DB14151,DB09130,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:28694,Copper,MONDO:0018570,hypophosphatasia
DB14151,DB00152,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:18385,Thiamine,MONDO:0018570,hypophosphatasia
DB14151,DB01783,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:7916,pantothenic acid,MONDO:0018570,hypophosphatasia
DB14151,DB00126,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:22652,Ascorbic acid,MONDO:0018570,hypophosphatasia
DB14151,DB01373,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:22984,Calcium,MONDO:0018570,hypophosphatasia
DB14151,DB00115,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:17439,Cyanocobalamin,MONDO:0018570,hypophosphatasia
DB14151,DB00158,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:27470,Folic acid,MONDO:0018570,hypophosphatasia
DB14151,DB00162,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:12777,Vitamin A,MONDO:0018570,hypophosphatasia
DB14151,DB00121,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:15956,Biotin,MONDO:0018570,hypophosphatasia
DB14151,DB14513,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:25107,magnesium atom,MONDO:0018570,hypophosphatasia
DB14151,DB00165,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:16709,Pyridoxine,MONDO:0018570,hypophosphatasia
DB14151,DB00153,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:28934,Ergocalciferol,MONDO:0018570,hypophosphatasia
DB14151,DB01592,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:18248,Iron,MONDO:0018570,hypophosphatasia
DB14151,DB06757,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:29035,manganese(2+),MONDO:0018570,hypophosphatasia
DB14151,DB00163,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:18145,Vitamin E,MONDO:0018570,hypophosphatasia
DB14151,DB14151,MONDO:0018570,CHEBI:28659,Phosphorus,CHEBI:28659,Phosphorus,MONDO:0018570,hypophosphatasia
DB13312,DB09238,UMLS:C1802373,CHEBI:135735,Delapril,CHEBI:135849,Manidipine,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB15821,DB00527,MONDO:0000741,CHEBI:177866,Fluocortolone caproate,CHEBI:247956,Cinchocaine,MONDO:0000741,angular cheilitis
DB04861,DB09026,UMLS:C1802373,CHEBI:64021,Dexnebivolol,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB01340,DB09026,UMLS:C1802373,CHEBI:3698,Cilazapril,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB00722,DB09026,UMLS:C1802373,CHEBI:43755,Lisinopril,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB00790,DB09026,UMLS:C1802373,CHEBI:8024,Perindopril,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB00584,DB09026,UMLS:C1802373,CHEBI:4784,Enalapril,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB00177,DB09026,UMLS:C1802373,CHEBI:9927,Valsartan,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB00796,DB09026,UMLS:C1802373,CHEBI:3347,Candesartan,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB00691,DB09026,UMLS:C1802373,CHEBI:6960,Moexipril,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB00178,DB09026,UMLS:C1802373,CHEBI:8774,Ramipril,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB15860,DB15889,UMLS:C1802373,['Error'],['Error'],DRUGBANK:DB15889,Senna leaf,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB00275,DB09026,UMLS:C1802373,CHEBI:31932,olmesartan,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB13312,DB09026,UMLS:C1802373,CHEBI:135735,Delapril,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB15821,DB15777,MONDO:0000741,CHEBI:177866,Fluocortolone caproate,CHEBI:177427,Fluocortolone pivalate,MONDO:0000741,angular cheilitis
DB12235,DB09297,MONDO:0005231,CHEBI:142773,Estetrol,UNII:OU2YM37K86,Paritaprevir,MONDO:0005231,hepatitis C
DB15975,DB00440,MONDO:0015909,CHEBI:88258,Sulfametrole,CHEBI:45924,Trimethoprim,MONDO:0015909,aplastic anemia
DB00297,DB00814,MONDO:0005010,CHEBI:3215,Bupivacaine,CHEBI:6741,Meloxicam,MONDO:0005010,coronary artery disorder
DB01395,DB00977,MONDO:0019142,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,MONDO:0019142,porphyria
DB15975,DB00440,MONDO:0019142,CHEBI:88258,Sulfametrole,CHEBI:45924,Trimethoprim,MONDO:0019142,porphyria
DB12235,DB09296,MONDO:0005231,CHEBI:142773,Estetrol,CHEBI:85183,Ombitasvir,MONDO:0005231,hepatitis C
DB12235,DB00503,MONDO:0005231,CHEBI:142773,Estetrol,CHEBI:45409,Ritonavir,MONDO:0005231,hepatitis C
DB12235,DB01395,MONDO:0005231,CHEBI:142773,Estetrol,CHEBI:50838,Drospirenone,MONDO:0005231,hepatitis C
DB01395,DB00977,MONDO:0005475,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,MONDO:0005475,migraine with aura
DB13312,DB09238,MONDO:0001422,CHEBI:135735,Delapril,CHEBI:135849,Manidipine,MONDO:0001422,Conn's syndrome
DB13312,DB09238,MONDO:0005045,CHEBI:135735,Delapril,CHEBI:135849,Manidipine,MONDO:0005045,hypertrophic cardiomyopathy
DB13803,DB00384,HP:0011106,CHEBI:135499,Xipamide,CHEBI:9671,Triamterene,HP:0011106,Hypovolemia
DB01395,DB00977,NCIT:C50638,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,NCIT:C50638,Loss of Vision
DB13238,DB06151,MONDO:0004974,CHEBI:134753,Tuaminoheptane,CHEBI:28939,Acetylcysteine,MONDO:0004974,adrenal gland pheochromocytoma
DB13803,DB00384,HP:0002153,CHEBI:135499,Xipamide,CHEBI:9671,Triamterene,HP:0002153,Hyperkalemia
DB12235,DB01395,UMLS:C0337664,CHEBI:142773,Estetrol,CHEBI:50838,Drospirenone,UMLS:C0337664,Smoker
DB15861,DB09015,HP:0002153,CHEBI:135492,Buthiazide,CHEBI:50156,Canrenoic acid,HP:0002153,Hyperkalemia
DB15842,DB09153,HP:0002153,CHEBI:114786,Sodium metabisulfite,CHEBI:26710,Sodium chloride,HP:0002153,Hyperkalemia
DB01060,DB00766,MONDO:0005154,CHEBI:2676,Amoxicillin,CHEBI:48947,Clavulanic acid,MONDO:0005154,liver disorder
DB00007,DB00717,MONDO:0005154,CHEBI:6427,Leuprolide,CHEBI:7627,Norethisterone,MONDO:0005154,liver disorder
DB01211,DB01211,MONDO:0005154,CHEBI:3732,Clarithromycin,CHEBI:3732,Clarithromycin,MONDO:0005154,liver disorder
DB13384,DB00875,MONDO:0004974,CHEBI:135214,Melitracen,CHEBI:10454,Flupentixol,MONDO:0004974,adrenal gland pheochromocytoma
DB01395,DB00977,MONDO:0005154,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,MONDO:0005154,liver disorder
DB00766,DB01060,MONDO:0005154,CHEBI:48947,Clavulanic acid,CHEBI:2676,Amoxicillin,MONDO:0005154,liver disorder
DB15842,DB09395,HP:0002153,CHEBI:114786,Sodium metabisulfite,CHEBI:32954,Sodium acetate,HP:0002153,Hyperkalemia
DB15842,DB01914,HP:0002153,CHEBI:114786,Sodium metabisulfite,CHEBI:17234,D-glucose,HP:0002153,Hyperkalemia
DB15842,DB09414,HP:0002153,CHEBI:114786,Sodium metabisulfite,CHEBI:131527,Dipotassium phosphate,HP:0002153,Hyperkalemia
DB15975,DB00440,MONDO:0003785,CHEBI:88258,Sulfametrole,CHEBI:45924,Trimethoprim,MONDO:0003785,leukopenia
DB14151,DB01783,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:7916,pantothenic acid,MONDO:0008171,nephrolithiasis
DB15975,DB00440,MONDO:0001609,CHEBI:88258,Sulfametrole,CHEBI:45924,Trimethoprim,MONDO:0001609,agranulocytosis
DB14151,DB09130,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:28694,Copper,MONDO:0008171,nephrolithiasis
DB01301,DB00446,MONDO:0003799,CHEBI:63334,Rolitetracycline,CHEBI:17698,Chloramphenicol,MONDO:0003799,conjunctivitis
DB13673,DB13158,MONDO:0003799,CHEBI:28098,Bekanamycin,CHEBI:31415,clobetasone butyrate,MONDO:0003799,conjunctivitis
DB14151,DB14513,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:25107,magnesium atom,MONDO:0008171,nephrolithiasis
DB14151,DB01373,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:22984,Calcium,MONDO:0008171,nephrolithiasis
DB01301,DB01111,MONDO:0003799,CHEBI:63334,Rolitetracycline,CHEBI:37943,Colistin,MONDO:0003799,conjunctivitis
DB14151,DB00115,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:17439,Cyanocobalamin,MONDO:0008171,nephrolithiasis
DB14151,DB14151,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:28659,Phosphorus,MONDO:0008171,nephrolithiasis
DB01301,DB00443,MONDO:0003799,CHEBI:63334,Rolitetracycline,CHEBI:3077,Betamethasone,MONDO:0003799,conjunctivitis
DB14151,DB00153,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:28934,Ergocalciferol,MONDO:0008171,nephrolithiasis
DB14151,DB00163,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:18145,Vitamin E,MONDO:0008171,nephrolithiasis
DB14151,DB01592,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:18248,Iron,MONDO:0008171,nephrolithiasis
DB14151,DB00158,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:27470,Folic acid,MONDO:0008171,nephrolithiasis
DB14151,DB02701,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:17154,Nicotinamide,MONDO:0008171,nephrolithiasis
DB14151,DB06757,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:29035,manganese(2+),MONDO:0008171,nephrolithiasis
DB14151,DB00121,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:15956,Biotin,MONDO:0008171,nephrolithiasis
DB14151,DB00126,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:22652,Ascorbic acid,MONDO:0008171,nephrolithiasis
DB14151,DB00152,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:18385,Thiamine,MONDO:0008171,nephrolithiasis
DB14151,DB00140,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:17015,Riboflavin,MONDO:0008171,nephrolithiasis
DB14151,DB00162,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:12777,Vitamin A,MONDO:0008171,nephrolithiasis
DB14151,DB01593,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:27363,Zinc,MONDO:0008171,nephrolithiasis
DB14151,DB00165,MONDO:0008171,CHEBI:28659,Phosphorus,CHEBI:16709,Pyridoxine,MONDO:0008171,nephrolithiasis
DB14500,DB09341,MONDO:0002909,CHEBI:26216,potassium atom,CHEBI:17234,D-glucose,MONDO:0002909,hyperglycemia
DB13673,DB13158,MONDO:0006875,CHEBI:28098,Bekanamycin,CHEBI:31415,clobetasone butyrate,MONDO:0006875,ocular hypertension
DB15975,DB00440,MONDO:0016474,CHEBI:88258,Sulfametrole,CHEBI:45924,Trimethoprim,MONDO:0016474,drug-induced lupus erythematosus
DB01301,DB00443,MONDO:0006875,CHEBI:63334,Rolitetracycline,CHEBI:3077,Betamethasone,MONDO:0006875,ocular hypertension
DB15860,DB15889,UMLS:C0267465,['Error'],['Error'],DRUGBANK:DB15889,Senna leaf,UMLS:C0267465,Stenosis of intestine
DB00879,DB09299,MONDO:0005109,CHEBI:31536,Emtricitabine,CHEBI:90923,tenofovir alafenamide fumarate,MONDO:0005109,HIV infection
DB13238,DB06151,MONDO:0001744,CHEBI:134753,Tuaminoheptane,CHEBI:28939,Acetylcysteine,MONDO:0001744,angle-closure glaucoma
DB15815,DB11365,UMLS:C0267465,DRUGBANK:DB15815,Boldo leaf extract,UNII:3FYP5M0IJX,Sennosides,UMLS:C0267465,Stenosis of intestine
DB09093,DB00620,MONDO:0024268,CHEBI:27644,Chlortetracycline,CHEBI:9667,Triamcinolone,MONDO:0024268,superficial mycosis
DB01395,DB00977,HP:0002910,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,HP:0002910,Elevated circulating hepatic transaminase concentration
DB15790,DB00201,MONDO:0007263,CHEBI:135360,Mecloxamine,CHEBI:27732,Caffeine,MONDO:0007263,Arrhythmia
DB01301,DB01111,MONDO:0006875,CHEBI:63334,Rolitetracycline,CHEBI:37943,Colistin,MONDO:0006875,ocular hypertension
DB15815,DB15478,UMLS:C0267465,DRUGBANK:DB15815,Boldo leaf extract,DRUGBANK:DB15478,Frangula purshiana bark,UMLS:C0267465,Stenosis of intestine
DB15790,DB00696,MONDO:0007263,CHEBI:135360,Mecloxamine,CHEBI:64318,Ergotamine,MONDO:0007263,Arrhythmia
DB01301,DB00446,MONDO:0006875,CHEBI:63334,Rolitetracycline,CHEBI:17698,Chloramphenicol,MONDO:0006875,ocular hypertension
DB15790,DB00316,MONDO:0007263,CHEBI:135360,Mecloxamine,CHEBI:46195,Acetaminophen,MONDO:0007263,Arrhythmia
DB15975,DB00440,MONDO:0016242,CHEBI:88258,Sulfametrole,CHEBI:45924,Trimethoprim,MONDO:0016242,Hb C disease
DB13312,DB09238,HP:0001410,CHEBI:135735,Delapril,CHEBI:135849,Manidipine,HP:0001410,Decreased liver function
DB15777,DB00281,UMLS:C0521496,CHEBI:177427,Fluocortolone pivalate,CHEBI:6456,Lidocaine,UMLS:C0521496,Application site infection
DB01403,DB00898,MONDO:0002602,CHEBI:6838,levomepromazine,CHEBI:16236,Ethanol,MONDO:0002602,CNS disorder
DB15790,DB00696,HP:0001410,CHEBI:135360,Mecloxamine,CHEBI:64318,Ergotamine,HP:0001410,Decreased liver function
DB15975,DB00440,HP:0001410,CHEBI:88258,Sulfametrole,CHEBI:45924,Trimethoprim,HP:0001410,Decreased liver function
DB15861,DB09015,HP:0001410,CHEBI:135492,Buthiazide,CHEBI:50156,Canrenoic acid,HP:0001410,Decreased liver function
DB15790,DB00201,HP:0001410,CHEBI:135360,Mecloxamine,CHEBI:27732,Caffeine,HP:0001410,Decreased liver function
DB15790,DB00316,HP:0001410,CHEBI:135360,Mecloxamine,CHEBI:46195,Acetaminophen,HP:0001410,Decreased liver function
DB14151,DB00126,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:22652,Ascorbic acid,CHEBI:3311,Calcium carbonate
DB12235,DB01395,MONDO:0001106,CHEBI:142773,Estetrol,CHEBI:50838,Drospirenone,MONDO:0001106,kidney failure
DB15842,DB09153,MONDO:0001106,CHEBI:114786,Sodium metabisulfite,CHEBI:26710,Sodium chloride,MONDO:0001106,kidney failure
DB15975,DB00440,MONDO:0001761,CHEBI:88258,Sulfametrole,CHEBI:45924,Trimethoprim,MONDO:0001761,favism
DB00331,DB09038,MONDO:0001106,CHEBI:6801,Metformin,CHEBI:82720,Empagliflozin,MONDO:0001106,kidney failure
DB01395,DB00977,MONDO:0001106,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,MONDO:0001106,kidney failure
DB00177,DB09026,MONDO:0001106,CHEBI:9927,Valsartan,CHEBI:601027,Aliskiren,MONDO:0001106,kidney failure
DB15842,DB09395,MONDO:0001106,CHEBI:114786,Sodium metabisulfite,CHEBI:32954,Sodium acetate,MONDO:0001106,kidney failure
DB14151,DB00115,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:17439,Cyanocobalamin,CHEBI:3311,Calcium carbonate
DB13312,DB09026,MONDO:0001106,CHEBI:135735,Delapril,CHEBI:601027,Aliskiren,MONDO:0001106,kidney failure
DB14151,DB01373,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:22984,Calcium,CHEBI:3311,Calcium carbonate
DB15842,DB09414,MONDO:0001106,CHEBI:114786,Sodium metabisulfite,CHEBI:131527,Dipotassium phosphate,MONDO:0001106,kidney failure
DB15842,DB01914,MONDO:0001106,CHEBI:114786,Sodium metabisulfite,CHEBI:17234,D-glucose,MONDO:0001106,kidney failure
DB14151,DB09130,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:28694,Copper,CHEBI:3311,Calcium carbonate
DB14151,DB01593,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:27363,Zinc,CHEBI:3311,Calcium carbonate
DB14151,DB06757,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:29035,manganese(2+),CHEBI:3311,Calcium carbonate
DB14151,DB01783,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:7916,pantothenic acid,CHEBI:3311,Calcium carbonate
DB14151,DB00121,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:15956,Biotin,CHEBI:3311,Calcium carbonate
DB14151,DB00162,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:12777,Vitamin A,CHEBI:3311,Calcium carbonate
DB14151,DB00152,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:18385,Thiamine,CHEBI:3311,Calcium carbonate
DB14151,DB02701,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:17154,Nicotinamide,CHEBI:3311,Calcium carbonate
DB14151,DB14151,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:28659,Phosphorus,CHEBI:3311,Calcium carbonate
DB14151,DB00165,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:16709,Pyridoxine,CHEBI:3311,Calcium carbonate
DB14151,DB00158,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:27470,Folic acid,CHEBI:3311,Calcium carbonate
DB14151,DB00163,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:18145,Vitamin E,CHEBI:3311,Calcium carbonate
DB14151,DB00153,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:28934,Ergocalciferol,CHEBI:3311,Calcium carbonate
DB14151,DB00140,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:17015,Riboflavin,CHEBI:3311,Calcium carbonate
DB14151,DB01592,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:18248,Iron,CHEBI:3311,Calcium carbonate
DB14151,DB14513,CHEBI:3311,CHEBI:28659,Phosphorus,CHEBI:25107,magnesium atom,CHEBI:3311,Calcium carbonate
DB13803,DB00384,HP:0002902,CHEBI:135499,Xipamide,CHEBI:9671,Triamterene,HP:0002902,Hyponatremia
DB00023,DB00023,HP:0000225,CHEBI:32660,asparaginase,CHEBI:32660,asparaginase,HP:0000225,Gingival bleeding
DB12235,DB01395,MONDO:0018902,CHEBI:142773,Estetrol,CHEBI:50838,Drospirenone,MONDO:0018902,hepatocellular adenoma
DB15861,DB09015,HP:0002902,CHEBI:135492,Buthiazide,CHEBI:50156,Canrenoic acid,HP:0002902,Hyponatremia
DB01395,DB00977,MONDO:0005628,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,MONDO:0005628,male breast carcinoma
DB00023,DB00023,MONDO:0002907,CHEBI:32660,asparaginase,CHEBI:32660,asparaginase,MONDO:0002907,intracranial thrombosis
DB00023,DB00023,MONDO:0008185,CHEBI:32660,asparaginase,CHEBI:32660,asparaginase,MONDO:0008185,hereditary chronic pancreatitis
DB09375,DB11193,UMLS:C0151763,UNII:BVS505O332,Chymotrypsin,DRUGBANK:DB11193,Papain,UMLS:C0151763,Liver damage
DB00297,DB00814,MONDO:0000465,CHEBI:3215,Bupivacaine,CHEBI:6741,Meloxicam,MONDO:0000465,atrioventricular block
DB13803,DB00384,UMLS:C1142529,CHEBI:135499,Xipamide,CHEBI:9671,Triamterene,UMLS:C1142529,Precoma
DB09093,DB00620,HP:0011885,CHEBI:27644,Chlortetracycline,CHEBI:9667,Triamcinolone,HP:0011885,eye hemorrhage
DB13754,DB00316,MONDO:0005002,CHEBI:134916,Mephenoxalone,CHEBI:46195,Acetaminophen,MONDO:0005002,chronic obstructive pulmonary disease
DB13673,DB13158,MONDO:0020950,CHEBI:28098,Bekanamycin,CHEBI:31415,clobetasone butyrate,MONDO:0020950,viral eye infection
DB00331,DB09038,MONDO:0003763,CHEBI:6801,Metformin,CHEBI:82720,Empagliflozin,MONDO:0003763,acute stress disorder
DB01149,DB01149,MONDO:0002691,CHEBI:7494,Nefazodone,CHEBI:7494,Nefazodone,MONDO:0002691,liver cancer
DB13803,DB00384,MONDO:0003019,CHEBI:135499,Xipamide,CHEBI:9671,Triamterene,MONDO:0003019,hypokalemia
DB01205,DB12537,UMLS:C2712370,CHEBI:5103,Flumazenil,UNII:M0Q7802G2B,Benzodiazepines,UMLS:C2712370,Apparent life threatening event in infant
DB13673,DB13158,MONDO:0001947,CHEBI:28098,Bekanamycin,CHEBI:31415,clobetasone butyrate,MONDO:0001947,suppurative thyroiditis
DB12235,DB01395,MONDO:0005294,CHEBI:142773,Estetrol,CHEBI:50838,Drospirenone,MONDO:0005294,peripheral vascular disease
DB12235,DB01395,UniProtKB:A0A4X1SKS6,CHEBI:142773,Estetrol,CHEBI:50838,Drospirenone,UniProtKB:A0A4X1SKS6,A0A4X1SKS6_PIG Hormone-sensitive lipase (trembl)
DB13735,DB00514,UMLS:C5707743,CHEBI:85537,Sulfogaiacol,CHEBI:4470,Dextromethorphan,UMLS:C5707743,Severe Liver Disease
DB06292,DB00331,MONDO:0000440,CHEBI:85078,Dapagliflozin,CHEBI:6801,Metformin,MONDO:0000440,metabolic acidosis
DB12235,DB01395,EFO:0009573,CHEBI:142773,Estetrol,CHEBI:50838,Drospirenone,EFO:0009573,high-risk pregnancy
DB11575,DB00811,CHEBI:63580,CHEBI:132975,Grazoprevir,CHEBI:63580,Ribavirin,CHEBI:63580,Ribavirin
DB00698,DB00698,HP:0001410,CHEBI:71415,Nitrofurantoin,CHEBI:71415,Nitrofurantoin,HP:0001410,Decreased liver function
DB00007,DB00717,MONDO:0005628,CHEBI:6427,Leuprolide,CHEBI:7627,Norethisterone,MONDO:0005628,male breast carcinoma
DB09093,DB00620,MONDO:0021948,CHEBI:27644,Chlortetracycline,CHEBI:9667,Triamcinolone,MONDO:0021948,cutaneous tuberculosis
DB00698,DB00698,MONDO:0006874,CHEBI:71415,Nitrofurantoin,CHEBI:71415,Nitrofurantoin,MONDO:0006874,obstructive jaundice
DB01395,DB00977,CHEBI:41922,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,CHEBI:41922,Estrogen
DB13787,DB01183,MONDO:0100192,CHEBI:77817,Tilidine,CHEBI:7459,Naloxone,MONDO:0100192,liver failure
DB13803,DB00384,HP:0001410,CHEBI:135499,Xipamide,CHEBI:9671,Triamterene,HP:0001410,Decreased liver function
DB11574,DB00811,CHEBI:63580,CHEBI:132967,Elbasvir,CHEBI:63580,Ribavirin,CHEBI:63580,Ribavirin
DB00297,DB00814,MONDO:0004979,CHEBI:3215,Bupivacaine,CHEBI:6741,Meloxicam,MONDO:0004979,asthma
DB00007,DB00717,UniProtKB:A0A4X1SKS6,CHEBI:6427,Leuprolide,CHEBI:7627,Norethisterone,UniProtKB:A0A4X1SKS6,A0A4X1SKS6_PIG Hormone-sensitive lipase (trembl)
DB01301,DB00446,MONDO:0020950,CHEBI:63334,Rolitetracycline,CHEBI:17698,Chloramphenicol,MONDO:0020950,viral eye infection
DB01395,DB00977,MONDO:0005294,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,MONDO:0005294,peripheral vascular disease
DB01395,DB00977,UMLS:C0860206,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,UMLS:C0860206,Toxic acute liver disease
DB01395,DB00977,MONDO:0043862,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,MONDO:0043862,voice disorders
