primary_drug_id,secondary_drug_id,condition_id_norm,primary_drug_id_norm,primary_drug_id_norm_label,secondary_drug_id_norm,secondary_drug_id_norm_label
['DRUGBANK:DB13968'],['DRUGBANK:DB11621'],MONDO:0005608,['UMLS:C0071214'],['plasma protein fraction'],['UMLS:C1372952'],['Varizig']
['DRUGBANK:DB11201'],"['DRUGBANK:DB00825', 'DRUGBANK:DB01744']",UMLS:C0080194,['CHEBI:135976'],['Menthyl salicylate'],"['CHEBI:25187', 'CHEBI:36773']","['Menthol', 'camphor']"
['DRUGBANK:DB10994'],['DRUGBANK:DB10995'],NCBITaxon:333760,['UMLS:C0083858'],"['L1 protein, human papillomavirus type 16 vaccine']",['UMLS:C2724167'],"['human papillomavirus type 18, L1 capsid protein (residues 2-472) vaccine']"
['DRUGBANK:DB00218'],['DRUGBANK:DB00465'],UMLS:C0549436,['CHEBI:63611'],['Moxifloxacin'],['CHEBI:6129'],['Ketorolac']
['DRUGBANK:DB00936'],"['DRUGBANK:DB09353', 'DRUGBANK:DB03793']",MONDO:0011438,['CHEBI:16914'],['Salicylic acid'],"['CHEBI:29385', 'CHEBI:30746']","['Octasulfur', 'Benzoic acid']"
['DRUGBANK:DB00788'],"['DRUGBANK:DB00967', 'DRUGBANK:DB00388']",MONDO:0005961,['CHEBI:7476'],['Naproxen'],"['CHEBI:291342', 'CHEBI:8093']","['Desloratadine', 'Phenylephrine']"
['DRUGBANK:DB04398'],"['DRUGBANK:DB09153', 'DRUGBANK:DB00761', 'DRUGBANK:DB09407', 'DRUGBANK:DB11242']",HP:0031274,['CHEBI:78320'],['Lactic acid'],"['CHEBI:26710', 'CHEBI:32588', 'CHEBI:25107', 'CHEBI:5291']","['Sodium chloride', 'Potassium chloride', 'magnesium atom', 'Gelatin']"
['DRUGBANK:DB01413'],['DRUGBANK:DB18716'],MONDO:0100338,['CHEBI:478164'],['Cefepime'],['UNII:80VUN7L00C'],['Enmetazobactam']
['DRUGBANK:DB14078'],"['DRUGBANK:DB00126', 'DRUGBANK:DB14227', 'DRUGBANK:DB11092']",MONDO:0019019,['CHEBI:43945'],['Medronic acid'],"['CHEBI:22652', 'CHEBI:33353', 'CHEBI:135933']","['Ascorbic acid', 'technetium atom', 'Tin Fluorides']"
['DRUGBANK:DB00945'],"['DRUGBANK:DB09104', 'DRUGBANK:DB06723']",MONDO:0012727,['CHEBI:15365'],['Aspirin'],"['CHEBI:6637', 'CHEBI:33130']","['Nemalite', 'algeldrate']"
['DRUGBANK:DB15975'],['DRUGBANK:DB00440'],MONDO:0004652,['CHEBI:88258'],['Sulfametrole'],['CHEBI:45924'],['Trimethoprim']
['DRUGBANK:DB00959'],['DRUGBANK:DB00281'],MONDO:0001875,['CHEBI:6888'],['Methylprednisolone'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB01551'],"['DRUGBANK:DB00316', 'DRUGBANK:DB00201']",UMLS:C0278140,['CHEBI:135276'],['Dihydrocodeine'],"['CHEBI:46195', 'CHEBI:27732']","['Acetaminophen', 'Caffeine']"
['DRUGBANK:DB13257'],['DRUGBANK:DB00152'],MONDO:0001357,['CHEBI:75832'],['ferrous sulfate'],['CHEBI:18385'],['Thiamine']
['DRUGBANK:DB09324'],['DRUGBANK:DB00415'],UMLS:C0729565,['CHEBI:9321'],['Sulbactam'],['CHEBI:28971'],['Ampicillin']
['DRUGBANK:DB01598'],['DRUGBANK:DB01597'],UMLS:C0729565,['CHEBI:190509'],['Imipenem'],['CHEBI:3697'],['Cilastatin']
['DRUGBANK:DB11036'],"['DRUGBANK:DB15517', 'DRUGBANK:DB15702', 'DRUGBANK:DB15621']",MONDO:0005812,['UMLS:C4033441'],['influenza B virus B/Phuket/3073/2013 antigen'],"['DRUGBANK:DB14432', 'UMLS:C5241590', 'UMLS:C5241591']","['Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) hemagglutinin antigen (formaldehyde inactivated)', 'influenza B virus B/Washington/02/2019 antigen', 'influenza A virus A/South Australia/34/2019 (H3N2) antigen']"
['DRUGBANK:DB01114'],['DRUGBANK:DB00397'],MONDO:0005812,['CHEBI:52010'],['chlorphenamine'],['PUBCHEM.COMPOUND:4786'],['Phenylpropanolamine']
['DRUGBANK:DB01625'],"['DRUGBANK:DB01114', 'DRUGBANK:DB00316', 'DRUGBANK:DB00126', 'DRUGBANK:DB00201']",MONDO:0005812,['CHEBI:6043'],['Isopropamide'],"['CHEBI:52010', 'CHEBI:46195', 'CHEBI:22652', 'CHEBI:27732']","['chlorphenamine', 'Acetaminophen', 'Ascorbic acid', 'Caffeine']"
['DRUGBANK:DB12240'],"['DRUGBANK:DB00997', 'DRUGBANK:DB00531', 'DRUGBANK:DB00635', 'DRUGBANK:DB00073']",UMLS:C0855068,['UMLS:C3641728'],['DCDS-4501A'],"['CHEBI:28748', 'CHEBI:4027', 'CHEBI:8382', 'UNII:4F4X42SYQ6']","['Doxorubicin', 'Cyclophosphamide', 'Prednisone', 'Rituximab']"
['DRUGBANK:DB13257'],"['DRUGBANK:DB00158', 'DRUGBANK:DB00126']",MONDO:0000755,['CHEBI:75832'],['ferrous sulfate'],"['CHEBI:27470', 'CHEBI:22652']","['Folic acid', 'Ascorbic acid']"
['DRUGBANK:DB13257'],"['DRUGBANK:DB00158', 'DRUGBANK:DB00126']",MONDO:0000755,['CHEBI:75832'],['ferrous sulfate'],"['CHEBI:27470', 'CHEBI:22652']","['Folic acid', 'Ascorbic acid']"
['DRUGBANK:DB01029'],['DRUGBANK:DB00999'],UniProtKB:O75175,['CHEBI:5959'],['Irbesartan'],['CHEBI:5778'],['Hydrochlorothiazide']
['DRUGBANK:DB00475'],['DRUGBANK:DB00771'],MONDO:0005052,['CHEBI:3611'],['Chlordiazepoxide'],['CHEBI:3743'],['Clidinium']
['DRUGBANK:DB11582'],['DRUGBANK:DB04743'],UMLS:C1611174,['CHEBI:94557'],['Thiocolchicoside'],['CHEBI:44445'],['Nimesulide']
['DRUGBANK:DB09123'],['DRUGBANK:DB13956'],HP:0000132,['CHEBI:70708'],['Dienogest'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB00823'],['DRUGBANK:DB00977'],HP:0000132,['CHEBI:50785'],['Etynodiol'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB13844'],['DRUGBANK:DB00475'],MONDO:0005052,['CHEBI:95178'],['Pipenzolate'],['CHEBI:3611'],['Chlordiazepoxide']
['DRUGBANK:DB00085'],"['DRUGBANK:DB11074', 'DRUGBANK:DB09512']",MONDO:0001684,['UMLS:C0111046'],['Creon'],"['CHEBI:31498', 'CHEBI:31498']","['Simethicone', 'Simethicone']"
['DRUGBANK:DB11324'],"['DRUGBANK:DB00825', 'DRUGBANK:DB15764', 'DRUGBANK:DB11323']",UMLS:C0038045,['CHEBI:46936'],['Nonivamide'],"['CHEBI:25187', 'CHEBI:15940', 'CHEBI:86541']","['Menthol', 'Niacin', 'Glycol salicylate']"
['DRUGBANK:DB10787'],"['DRUGBANK:DB10790', 'DRUGBANK:DB10583', 'DRUGBANK:DB10789', 'DRUGBANK:DB10788', 'DRUGBANK:DB10584']",MONDO:0005077,['UMLS:C2725005'],"['Bordetella pertussis toxoid vaccine, inactivated']","['UMLS:C2746157', 'UMLS:C0305062', 'UMLS:C2725004', 'UMLS:C2725003', 'DRUGBANK:DB09877']","['Bordetella pertussis fimbriae 2/3 vaccine, inactivated', 'Tetanus Toxoid', 'pertactin', 'Bordetella pertussis filamentous hemagglutinin vaccine, inactivated', 'Corynebacterium diphtheriae']"
['DRUGBANK:DB00085'],['DRUGBANK:DB14016'],MONDO:0001684,['UMLS:C0111046'],['Creon'],['DRUGBANK:DB14016'],['Ox bile extract']
['DRUGBANK:DB00275'],['DRUGBANK:DB00381'],MONDO:0005044,['CHEBI:31932'],['olmesartan'],['CHEBI:2668'],['Amlodipine']
['DRUGBANK:DB03256'],['DRUGBANK:DB13949'],UMLS:C0240066,['PUBCHEM.COMPOUND:135484651'],['FOLINIC ACID'],['CHEBI:29034'],['Ferric cation']
['DRUGBANK:DB01114'],"['DRUGBANK:DB00388', 'DRUGBANK:DB00316', 'DRUGBANK:DB00874']",UMLS:C0852402,['CHEBI:52010'],['chlorphenamine'],"['CHEBI:8093', 'CHEBI:46195', 'CHEBI:5551']","['Phenylephrine', 'Acetaminophen', 'Guaifenesin']"
['DRUGBANK:DB00201'],"['DRUGBANK:DB00316', 'DRUGBANK:DB13612']",UMLS:C0852402,['CHEBI:27732'],['Caffeine'],"['CHEBI:46195', 'UNII:N667F17JP1']","['Acetaminophen', 'Carbaspirin calcium']"
['DRUGBANK:DB00999'],['DRUGBANK:DB00264'],MONDO:0005044,['CHEBI:5778'],['Hydrochlorothiazide'],['CHEBI:6904'],['Metoprolol']
['DRUGBANK:DB00999'],['DRUGBANK:DB00968'],MONDO:0005044,['CHEBI:5778'],['Hydrochlorothiazide'],['CHEBI:61058'],['Methyldopa']
['DRUGBANK:DB00661'],['DRUGBANK:DB00519'],MONDO:0005044,['CHEBI:77733'],['Verapamil'],['CHEBI:9649'],['Trandolapril']
['DRUGBANK:DB11126'],['DRUGBANK:DB09325'],MONDO:0005349,['CHEBI:3309'],['Calcium gluconate'],['CHEBI:28741'],['Sodium fluoride']
['DRUGBANK:DB00115'],"['DRUGBANK:DB00152', 'DRUGBANK:DB00166']",UMLS:C0271685,['CHEBI:17439'],['Cyanocobalamin'],"['CHEBI:18385', 'CHEBI:30314']","['Thiamine', 'Lipoic acid']"
['DRUGBANK:DB06691'],['DRUGBANK:DB14539'],HP:0000989,['CHEBI:6762'],['Mepyramine'],['CHEBI:17650'],['Hydrocortisone']
['DRUGBANK:DB13518'],['DRUGBANK:DB01390'],MONDO:0007186,['CHEBI:17548'],['Alginic acid'],['CHEBI:32139'],['CID 22590783']
['DRUGBANK:DB09512'],"['DRUGBANK:DB14516', 'DRUGBANK:DB08938']",MONDO:0007186,['CHEBI:31498'],['Simethicone'],"['CHEBI:29101', 'UNII:6V88E24N5T']","['Sodium cation', 'Magaldrate']"
['DRUGBANK:DB00263'],['DRUGBANK:DB00199'],HP:0000371,['CHEBI:102484'],['Sulfisoxazole'],['CHEBI:42355'],['Erythromycin']
['DRUGBANK:DB12543'],"['DRUGBANK:DB00334', 'DRUGBANK:DB14509']",MONDO:0004985,['CHEBI:177605'],['Samidorphan'],"['CHEBI:7735', 'CHEBI:6504']","['Olanzapine', 'CID 516884']"
['DRUGBANK:DB01060'],['DRUGBANK:DB00766'],HP:0000371,['CHEBI:2676'],['Amoxicillin'],['CHEBI:48947'],['Clavulanic acid']
['DRUGBANK:DB01416'],['DRUGBANK:DB00766'],HP:0000371,['CHEBI:3504'],['Cefpodoxime'],['CHEBI:48947'],['Clavulanic acid']
['DRUGBANK:DB00761'],"['DRUGBANK:DB09153', 'DRUGBANK:DB01164', 'DRUGBANK:DB04398']",MONDO:0024306,['CHEBI:32588'],['Potassium chloride'],"['CHEBI:26710', 'CHEBI:3312', 'CHEBI:78320']","['Sodium chloride', 'Calol', 'Lactic acid']"
['DRUGBANK:DB09325'],['DRUGBANK:DB11090'],MONDO:0004059,['CHEBI:28741'],['Sodium fluoride'],['CHEBI:63043'],['CID 139063997']
['DRUGBANK:DB09035'],['DRUGBANK:DB14851'],MONDO:0005012,['UMLS:C2346820'],['MDX-1106'],['UMLS:C3827149'],['BMS-986016']
['DRUGBANK:DB11057'],['DRUGBANK:DB09268'],MONDO:0002203,['PUBCHEM.COMPOUND:139291139'],['Mineral oil'],['UNII:95D580798S'],['Picosulfuric acid']
['DRUGBANK:DB08966'],['DRUGBANK:DB00140'],MONDO:0006676,['CHEBI:135636'],['Fursultiamine'],['CHEBI:17015'],['Riboflavin']
['DRUGBANK:DB06774'],['DRUGBANK:DB04743'],MONDO:0002183,['CHEBI:3374'],['Capsaicin'],['CHEBI:44445'],['Nimesulide']
['DRUGBANK:DB00620'],['DRUGBANK:DB00994'],HP:0033120,['CHEBI:9667'],['Triamcinolone'],['CHEBI:7507'],['Framycetin']
['DRUGBANK:DB00874'],['DRUGBANK:DB01114'],MONDO:0005271,['CHEBI:5551'],['Guaifenesin'],['CHEBI:52010'],['chlorphenamine']
['DRUGBANK:DB09330'],['DRUGBANK:DB00642'],UMLS:C0278987,['CHEBI:90943'],['Osimertinib'],['CHEBI:63616'],['Pemetrexed']
['DRUGBANK:DB13913'],"['DRUGBANK:DB09278', 'DRUGBANK:DB09104', 'DRUGBANK:DB11198']",NCIT:C78213,['DRUGBANK:DB13913'],['Belladonna'],"['CHEBI:27594', 'CHEBI:6637', 'UNII:AV092KU4JH']","['Graphite', 'Nemalite', 'Peppermint oil']"
['DRUGBANK:DB09512'],['DRUGBANK:DB00836'],NCIT:C78213,['CHEBI:31498'],['Simethicone'],['CHEBI:6532'],['Loperamide']
['DRUGBANK:DB00324'],['DRUGBANK:DB06764'],UMLS:C1096278,['CHEBI:31625'],['Fluorometholone'],['CHEBI:28674'],['Tetryzoline']
['DRUGBANK:DB11073'],['DRUGBANK:DB00281'],UMLS:C0700184,['CHEBI:32914'],['Cetylpyridinium'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB14006'],"['DRUGBANK:DB00388', 'DRUGBANK:DB00874']",HP:0001742,['CHEBI:15354'],['Choline'],"['CHEBI:8093', 'CHEBI:5551']","['Phenylephrine', 'Guaifenesin']"
['DRUGBANK:DB06282'],['DRUGBANK:DB00852'],HP:0001742,['CHEBI:94559'],['Levocetirizine'],['CHEBI:51209'],['Pseudoephedrine']
['DRUGBANK:DB00388'],"['DRUGBANK:DB16022', 'DRUGBANK:DB11105']",HP:0001742,['CHEBI:8093'],['Phenylephrine'],"['CHEBI:186232', 'CHEBI:135611']","['Thenyldiamine', 'Benzalkonium']"
['DRUGBANK:DB00388'],"['DRUGBANK:DB00514', 'DRUGBANK:DB00874']",HP:0001742,['CHEBI:8093'],['Phenylephrine'],"['CHEBI:4470', 'CHEBI:5551']","['Dextromethorphan', 'Guaifenesin']"
['DRUGBANK:DB09183'],"['DRUGBANK:DB09296', 'DRUGBANK:DB09297', 'DRUGBANK:DB00503']",UMLS:C4049394,['CHEBI:85182'],['Dasabuvir'],"['CHEBI:85183', 'UNII:OU2YM37K86', 'CHEBI:45409']","['Ombitasvir', 'Paritaprevir', 'Ritonavir']"
['DRUGBANK:DB11386'],"['DRUGBANK:DB00388', 'DRUGBANK:DB01114']",MONDO:0005961,['CHEBI:134813'],['Chlorobutanol'],"['CHEBI:8093', 'CHEBI:52010']","['Phenylephrine', 'chlorphenamine']"
['DRUGBANK:DB00115'],"['DRUGBANK:DB00152', 'DRUGBANK:DB00165']",HP:0100503,['CHEBI:17439'],['Cyanocobalamin'],"['CHEBI:18385', 'CHEBI:27306']","['Thiamine', 'vitamin B6']"
['DRUGBANK:DB09088'],"['DRUGBANK:DB00626', 'DRUGBANK:DB00994']",MONDO:0001039,['CHEBI:34981'],['Amylocaine'],"['UMLS:C0004599', 'CHEBI:7507']","['bacitracin', 'Framycetin']"
['DRUGBANK:DB00316'],['DRUGBANK:DB00749'],HP:0100607,['CHEBI:46195'],['Acetaminophen'],['CHEBI:4909'],['Etodolac']
['DRUGBANK:DB01086'],['DRUGBANK:DB00878'],MONDO:0001039,['CHEBI:116735'],['Benzocaine'],['CHEBI:3614'],['Chlorhexidine']
['DRUGBANK:DB01114'],['DRUGBANK:DB13800'],HP:0001742,['CHEBI:52010'],['chlorphenamine'],['CHEBI:81717'],['Calcium levulinate']
['DRUGBANK:DB01625'],"['DRUGBANK:DB00201', 'DRUGBANK:DB00316', 'DRUGBANK:DB00126', 'DRUGBANK:DB01114']",HP:0001742,['CHEBI:6043'],['Isopropamide'],"['CHEBI:27732', 'CHEBI:46195', 'CHEBI:22652', 'CHEBI:52010']","['Caffeine', 'Acetaminophen', 'Ascorbic acid', 'chlorphenamine']"
['DRUGBANK:DB09278'],['DRUGBANK:DB11074'],UMLS:C0001707,['CHEBI:27594'],['Graphite'],['CHEBI:31498'],['Simethicone']
['DRUGBANK:DB09153'],"['DRUGBANK:DB09341', 'DRUGBANK:DB09407', 'DRUGBANK:DB00761', 'DRUGBANK:DB09395', 'DRUGBANK:DB01164']",UMLS:C0235395,['CHEBI:26710'],['Sodium chloride'],"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:3312']","['D-glucose', 'magnesium atom', 'Potassium chloride', 'Sodium acetate', 'Calol']"
['DRUGBANK:DB00945'],"['DRUGBANK:DB00241', 'DRUGBANK:DB00201', 'DRUGBANK:DB00318']",HP:0012228,['CHEBI:15365'],['Aspirin'],"['CHEBI:102524', 'CHEBI:27732', 'CHEBI:16714']","['Butalbital', 'Caffeine', 'Codeine']"
['DRUGBANK:DB00297'],"['DRUGBANK:DB00959', 'DRUGBANK:DB00281', 'DRUGBANK:DB00620']",MONDO:0020283,['CHEBI:3215'],['Bupivacaine'],"['CHEBI:6888', 'CHEBI:6456', 'CHEBI:9667']","['Methylprednisolone', 'Lidocaine', 'Triamcinolone']"
['DRUGBANK:DB11074'],['DRUGBANK:DB08938'],MONDO:0007721,['CHEBI:31498'],['Simethicone'],['UNII:6V88E24N5T'],['Magaldrate']
['DRUGBANK:DB00588'],['DRUGBANK:DB00938'],MONDO:0003781,['CHEBI:5134'],['Fluticasone'],['CHEBI:64064'],['Salmeterol']
['DRUGBANK:DB11288'],"['DRUGBANK:DB03852', 'DRUGBANK:DB15917', 'DRUGBANK:DB15574', 'DRUGBANK:DB00825', 'DRUGBANK:DB15573', 'DRUGBANK:DB15920']",UMLS:C1802373,['CHEBI:28093'],['Borneol'],"['PUBCHEM.COMPOUND:2758', 'CHEBI:3830', 'CHEBI:50025', 'CHEBI:25187', 'CHEBI:36740', 'CHEBI:36503']","['cineole', 'Camphene', 'beta-Pinene', 'Menthol', 'alpha-Pinene', 'Menthone']"
['DRUGBANK:DB00480'],['DRUGBANK:DB01234'],MONDO:0009693,['CHEBI:63791'],['Lenalidomide'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB01234'],['DRUGBANK:DB01114'],MONDO:0019085,['CHEBI:41879'],['Dexamethasone'],['CHEBI:52010'],['chlorphenamine']
['DRUGBANK:DB10293'],['DRUGBANK:DB10297'],UMLS:C3495859,['DRUGBANK:DB10293'],['Streptococcus pneumoniae type 1 capsular polysaccharide diphtheria CRM197 protein conjugate antigen'],['DRUGBANK:DB10297'],['Streptococcus pneumoniae type 7F capsular polysaccharide diphtheria CRM197 protein conjugate antigen']
['DRUGBANK:DB00503'],['DRUGBANK:DB01072'],MONDO:0005109,['CHEBI:45409'],['Ritonavir'],['CHEBI:37924'],['Atazanavir']
['DRUGBANK:DB01001'],['DRUGBANK:DB00180'],MONDO:0004849,['CHEBI:2549'],['Albuterol'],['CHEBI:5106'],['Flunisolide']
['DRUGBANK:DB01127'],['DRUGBANK:DB00620'],MONDO:0021340,['CHEBI:4754'],['Econazole'],['CHEBI:9667'],['Triamcinolone']
['DRUGBANK:DB00446'],"['DRUGBANK:DB01111', 'DRUGBANK:DB00759']",MONDO:0006668,['CHEBI:17698'],['Chloramphenicol'],"['UMLS:C0009315', 'CHEBI:27902']","['colistimethate', 'Tetracycline']"
['DRUGBANK:DB01495'],"['DRUGBANK:DB06706', 'DRUGBANK:DB00316']",UMLS:C0042376,['UNII:YYX637R279'],['Dichloralphenazone'],"['CHEBI:134765', 'CHEBI:46195']","['Isometheptene', 'Acetaminophen']"
['DRUGBANK:DB10992'],"['DRUGBANK:DB10797', 'DRUGBANK:DB10584', 'DRUGBANK:DB10795', 'DRUGBANK:DB10991', 'DRUGBANK:DB10796', 'DRUGBANK:DB10583', 'DRUGBANK:DB10788']",MONDO:0005504,['UMLS:C2725004'],['pertactin'],"['DRUGBANK:DB10797', 'DRUGBANK:DB09877', 'DRUGBANK:DB10795', 'UMLS:C2725005', 'DRUGBANK:DB10796', 'UMLS:C0305062', 'UMLS:C2725003']","['Poliovirus type 3 antigen (formaldehyde inactivated)', 'Corynebacterium diphtheriae', 'Poliovirus type 1 antigen (formaldehyde inactivated)', 'Bordetella pertussis toxoid vaccine, inactivated', 'Poliovirus type 2 antigen (formaldehyde inactivated)', 'Tetanus Toxoid', 'Bordetella pertussis filamentous hemagglutinin vaccine, inactivated']"
['DRUGBANK:DB01044'],['DRUGBANK:DB15566'],UMLS:C0851772,['CHEBI:5280'],['Gatifloxacin'],['CHEBI:8378'],['Prednisolone']
['DRUGBANK:DB15566'],['DRUGBANK:DB01044'],UMLS:C0851772,['CHEBI:8378'],['Prednisolone'],['CHEBI:5280'],['Gatifloxacin']
['DRUGBANK:DB00825'],['DRUGBANK:DB11082'],MONDO:0006608,['CHEBI:25187'],['Menthol'],['DRUGBANK:DB11082'],['Coal tar']
['DRUGBANK:DB13155'],"['DRUGBANK:DB00741', 'DRUGBANK:DB00527', 'DRUGBANK:DB00452']",MONDO:0005538,['CHEBI:4853'],['Esculin'],"['CHEBI:17650', 'CHEBI:247956', 'CHEBI:7507']","['Hydrocortisone', 'Cinchocaine', 'Framycetin']"
['DRUGBANK:DB11482'],"['DRUGBANK:DB09321', 'DRUGBANK:DB00676']",MONDO:0005538,['UNII:8P5F881OCY'],['Balsam of Peru'],"['CHEBI:36560', 'CHEBI:41237']","['Zinc oxide', 'Benzyl benzoate']"
['DRUGBANK:DB12328'],"['DRUGBANK:DB09094', 'DRUGBANK:DB00936']",MONDO:0001795,['CHEBI:64213'],['Cantharidin'],"['UNII:2S713A4VP3', 'CHEBI:16914']","['Podophyllin', 'Salicylic acid']"
['DRUGBANK:DB00936'],['DRUGBANK:DB04398'],MONDO:0001795,['CHEBI:16914'],['Salicylic acid'],['CHEBI:78320'],['Lactic acid']
['DRUGBANK:DB09281'],"['DRUGBANK:DB06723', 'DRUGBANK:DB09512']",HP:0033589,['UNII:FML8G1U0Y3'],['CID 129627946'],"['CHEBI:33130', 'CHEBI:31498']","['algeldrate', 'Simethicone']"
['DRUGBANK:DB09512'],['DRUGBANK:DB00836'],HP:0033589,['CHEBI:31498'],['Simethicone'],['CHEBI:6532'],['Loperamide']
['DRUGBANK:DB06723'],"['DRUGBANK:DB09512', 'DRUGBANK:DB06724', 'DRUGBANK:DB09104']",HP:0033589,['CHEBI:33130'],['algeldrate'],"['CHEBI:31498', 'CHEBI:3311', 'CHEBI:6637']","['Simethicone', 'Calcium carbonate', 'Nemalite']"
['DRUGBANK:DB00586'],['DRUGBANK:DB01129'],NCIT:C34887,['CHEBI:47381'],['Diclofenac'],['CHEBI:8768'],['Rabeprazole']
['DRUGBANK:DB01581'],"['DRUGBANK:DB01582', 'DRUGBANK:DB00359']",NCIT:C35448,['CHEBI:102130'],['Sulfamerazine'],"['CHEBI:102265', 'CHEBI:9328']","['Sulfamethazine', 'Sulfadiazine']"
['DRUGBANK:DB09078'],['DRUGBANK:DB09037'],MONDO:0005086,['CHEBI:85994'],['Lenvatinib'],['UNII:DPT0O3T46P'],['Pembrolizumab']
['DRUGBANK:DB00165'],['DRUGBANK:DB00115'],MONDO:0020696,['CHEBI:27306'],['vitamin B6'],['CHEBI:17439'],['Cyanocobalamin']
['DRUGBANK:DB14482'],['DRUGBANK:DB15983'],HP:0012735,['CHEBI:22652'],['Ascorbic acid'],['UNII:C3B9R0E116'],['Menglytate']
['DRUGBANK:DB08818'],"['DRUGBANK:DB13961', 'DRUGBANK:DB11176', 'DRUGBANK:DB00126', 'DRUGBANK:DB11238', 'DRUGBANK:DB00159', 'DRUGBANK:DB06543', 'DRUGBANK:DB00137', 'DRUGBANK:DB16555', 'DRUGBANK:DB03756', 'DRUGBANK:DB00169']",MONDO:0006733,['CHEBI:16336'],['Hyaluronic acid'],"['DRUGBANK:DB13961', 'CHEBI:27547', 'CHEBI:22652', 'UNII:F8XAG1755S', 'CHEBI:28364', 'CHEBI:40968', 'CHEBI:28838', 'UMLS:C0022942', 'CHEBI:28125', 'CHEBI:27300']","['Fish oil', 'Zeaxanthin', 'Ascorbic acid', 'Borage oil', 'Icosapent', 'Astaxanthin', 'Lutein', 'lactoferrin', 'Doconexent', 'Ergocalciferol']"
['DRUGBANK:DB01839'],"['DRUGBANK:DB11077', 'DRUGBANK:DB08818']",MONDO:0006733,['CHEBI:16997'],['Propylene glycol'],"['CHEBI:30742', 'CHEBI:16336']","['macrogol', 'Hyaluronic acid']"
['DRUGBANK:DB13194'],['DRUGBANK:DB00318'],HP:0012735,['DRUGBANK:DB13194'],['Hedera helix leaf extract'],['CHEBI:16714'],['Codeine']
['DRUGBANK:DB11114'],"['DRUGBANK:DB00825', 'DRUGBANK:DB01744']",HP:0012735,['UNII:2R04ONI662'],['Eucalyptus oil'],"['CHEBI:25187', 'CHEBI:36773']","['Menthol', 'camphor']"
['DRUGBANK:DB00514'],['DRUGBANK:DB00874'],HP:0012735,['CHEBI:4470'],['Dextromethorphan'],['CHEBI:5551'],['Guaifenesin']
['DRUGBANK:DB00316'],"['DRUGBANK:DB06767', 'DRUGBANK:DB00434', 'DRUGBANK:DB09154']",HP:0012735,['CHEBI:46195'],['Acetaminophen'],"['CHEBI:31206', 'CHEBI:4046', 'CHEBI:30769']","['Chloroaminium', 'Cyproheptadine', 'Citric acid']"
['DRUGBANK:DB01114'],"['DRUGBANK:DB06767', 'DRUGBANK:DB13735']",HP:0012735,['CHEBI:52010'],['chlorphenamine'],"['CHEBI:31206', 'CHEBI:85537']","['Chloroaminium', 'Sulfogaiacol']"
['DRUGBANK:DB00514'],['DRUGBANK:DB13269'],HP:0012735,['CHEBI:4470'],['Dextromethorphan'],['CHEBI:48220'],['Dichlorobenzyl alcohol']
['DRUGBANK:DB01075'],['DRUGBANK:DB00388'],HP:0012735,['CHEBI:4636'],['Diphenhydramine'],['CHEBI:8093'],['Phenylephrine']
['DRUGBANK:DB00620'],['DRUGBANK:DB00994'],MONDO:0006702,['CHEBI:9667'],['Triamcinolone'],['CHEBI:7507'],['Framycetin']
['DRUGBANK:DB09153'],"['DRUGBANK:DB11242', 'DRUGBANK:DB11151']",HP:0011106,['CHEBI:26710'],['Sodium chloride'],"['CHEBI:5291', 'CHEBI:32145']","['Gelatin', 'Sodium hydroxide']"
['DRUGBANK:DB00761'],"['DRUGBANK:DB09395', 'DRUGBANK:DB09153', 'DRUGBANK:DB09407']",HP:0011106,['CHEBI:32588'],['Potassium chloride'],"['CHEBI:32954', 'CHEBI:26710', 'CHEBI:25107']","['Sodium acetate', 'Sodium chloride', 'magnesium atom']"
['DRUGBANK:DB11967'],['DRUGBANK:DB11718'],MONDO:0005012,['CHEBI:145371'],['Binimetinib'],['UNII:8L7891MRB6'],['Encorafenib']
['DRUGBANK:DB12412'],['DRUGBANK:DB00331'],MONDO:0005148,['CHEBI:134731'],['Gemigliptin'],['CHEBI:6801'],['Metformin']
['DRUGBANK:DB15821'],['DRUGBANK:DB15777'],MONDO:0002137,['CHEBI:135581'],['Fluocortolone'],['CHEBI:135581'],['Fluocortolone']
['DRUGBANK:DB11075'],['DRUGBANK:DB09255'],UMLS:C0948595,['UNII:B1QE5P712K'],['hypromellose 2208 (100 MPA.S)'],['CHEBI:34674'],['dextran sulfate']
['DRUGBANK:DB00642'],['DRUGBANK:DB00515'],MONDO:0005233,['CHEBI:63616'],['Pemetrexed'],['CHEBI:27899'],['Cisplatin']
['DRUGBANK:DB11105'],"['DRUGBANK:DB01718', 'DRUGBANK:DB09321']",UMLS:C0011974,['CHEBI:135611'],['Benzalkonium'],"['CHEBI:39561', 'CHEBI:36560']","['Cetrimonium', 'Zinc oxide']"
['DRUGBANK:DB00967'],['DRUGBANK:DB00471'],MONDO:0011786,['CHEBI:291342'],['Desloratadine'],['CHEBI:50730'],['Montelukast']
