primary_drug_id,secondary_drug_id,condition_id_norm,primary_drug_id_norm,primary_drug_id_norm_label,secondary_drug_id_norm,secondary_drug_id_norm_label,condition_id_norm_norm,condition_id_norm_norm_label
DB00388,DB01050,HP:0001945,CHEBI:8093,Phenylephrine,CHEBI:5855,Ibuprofen,HP:0001945,Fever
DB00126,"DB00945,DB00316",HP:0001945,CHEBI:22652,Ascorbic acid,"['CHEBI:15365', 'CHEBI:46195']","['Aspirin', 'Acetaminophen']",HP:0001945,Fever
DB13354,DB00316,HP:0012531,CHEBI:31992,Phenprobamate,CHEBI:46195,Acetaminophen,HP:0012531,Pain
DB09300,DB01050,HP:0012531,CHEBI:16794,Scopolamine,CHEBI:5855,Ibuprofen,HP:0012531,Pain
DB00823,DB00977,HP:0012531,CHEBI:50785,Etynodiol,CHEBI:4903,Ethinylestradiol,HP:0012531,Pain
DB06724,"DB13518,DB09481",HP:0034274,CHEBI:3311,Calcium carbonate,"['CHEBI:17548', 'CHEBI:31793']","['Alginic acid', 'MAGNESITE']",HP:0034274,Gastrointestinal ulcer
DB00586,DB00281,HP:0002829,CHEBI:47381,Diclofenac,CHEBI:6456,Lidocaine,HP:0002829,Arthralgia
DB01744,"DB11198,DB00825,DB11114,DB09543",HP:0030834,CHEBI:36773,camphor,"['UNII:AV092KU4JH', 'CHEBI:15409', 'UNII:2R04ONI662', 'CHEBI:31832']","['Peppermint oil', 'Levomenthol', 'Eucalyptus oil', 'Methyl salicylate']",HP:0030834,Shoulder pain
DB00373,DB00654,MONDO:0006875,CHEBI:9599,Timolol,CHEBI:63925,PhXa 85,MONDO:0006875,ocular hypertension
DB15956,DB03852,MONDO:0002258,CHEBI:22469,Terpineol,CHEBI:27961,Eucalyptol,MONDO:0002258,pharyngitis
DB00316,"DB00201,DB00788",HP:0012531,CHEBI:46195,Acetaminophen,"['CHEBI:27732', 'CHEBI:7476']","['Caffeine', 'Naproxen']",HP:0012531,Pain
DB00201,DB00316,HP:0012531,CHEBI:27732,Caffeine,CHEBI:46195,Acetaminophen,HP:0012531,Pain
DB09512,DB00804,UMLS:C0877664,CHEBI:31498,Dimethicone,CHEBI:4514,Dicyclomine,UMLS:C0877664,Gastrointestinal cramps
DB00825,DB11082,NCIT:C50743,CHEBI:15409,Levomenthol,DRUGBANK:DB11082,Coal tar,NCIT:C50743,Skin Irritation
DB09321,"DB11074,DB11057",MONDO:0006580,CHEBI:36560,Zinc oxide,"['CHEBI:31498', 'PUBCHEM.COMPOUND:139291139']","['Dimethicone', 'Mineral oil']",MONDO:0006580,miliaria
DB03904,DB14539,MONDO:0005480,CHEBI:16199,Urea,CHEBI:17650,Hydrocortisone,MONDO:0005480,contact dermatitis
DB01001,DB06742,MONDO:0008487,CHEBI:2549,Albuterol,CHEBI:135590,Ambroxol,MONDO:0008487,Androgen excess
DB01373,"DB00169,DB01645",MONDO:0100471,CHEBI:22984,Calcium,"['CHEBI:27300', 'CHEBI:28088']","['Cholecalciferol', 'Genistein']",MONDO:0100471,vitamin D deficiency
DB13503,DB01086,UMLS:C0729771,UNII:877376V2XW,Tyrothricin,CHEBI:116735,Benzocaine,UMLS:C0729771,Infective pharyngitis
DB00130,"DB11126,DB11093",MONDO:0005298,CHEBI:18050,L-Glutamine,"['CHEBI:3309', 'CHEBI:190513']","['Calcium gluconate', 'Calcium citrate']",MONDO:0005298,osteoporosis
DB00761,"DB09395,DB09153,DB09407",UMLS:C0204837,CHEBI:32588,Potassium chloride,"['CHEBI:32954', 'CHEBI:26710', 'CHEBI:25107']","['Sodium acetate', 'Sodium chloride', 'magnesium atom']",UMLS:C0204837,Hypodermoclysis
DB01098,DB00381,UMLS:C1320716,CHEBI:38545,Rosuvastatin,CHEBI:2668,Amlodipine,UMLS:C1320716,Cardiovascular event
DB00852,"DB00514,DB00427",UMLS:C0852126,CHEBI:51209,Pseudoephedrine,"['CHEBI:4470', 'CHEBI:84116']","['Dextromethorphan', 'Triprolidine']",UMLS:C0852126,Upper respiratory tract signs and symptoms
DB00316,"DB09154,DB06767,DB00434",MONDO:0005709,CHEBI:46195,Acetaminophen,"['CHEBI:30769', 'CHEBI:31206', 'CHEBI:4046']","['Citric acid', 'Ammonium chloride', 'Cyproheptadine']",MONDO:0005709,common cold
DB00455,"DB00852,DB00316",HP:0025095,CHEBI:6538,Loratadine,"['CHEBI:51209', 'CHEBI:46195']","['Pseudoephedrine', 'Acetaminophen']",HP:0025095,Sneeze
DB09395,"DB09153,DB04398",HP:0002902,CHEBI:32954,Sodium acetate,"['CHEBI:26710', 'CHEBI:78320']","['Sodium chloride', 'Lactic acid']",HP:0002902,Hyponatremia
DB00455,"DB00852,DB00316",UMLS:C3257803,CHEBI:6538,Loratadine,"['CHEBI:51209', 'CHEBI:46195']","['Pseudoephedrine', 'Acetaminophen']",UMLS:C3257803,Watery eyes
DB00945,DB00175,UMLS:C1320716,CHEBI:15365,Aspirin,CHEBI:63618,Pravastatin,UMLS:C1320716,Cardiovascular event
DB02513,"DB00825,DB01744",MONDO:0005578,CHEBI:27607,Thymol,"['CHEBI:15409', 'CHEBI:36773']","['Levomenthol', 'camphor']",MONDO:0005578,arthritis
DB13503,"DB00994,DB11105,DB01086",HP:0033050,UNII:877376V2XW,Tyrothricin,"['CHEBI:7507', 'CHEBI:135611', 'CHEBI:116735']","['Framycetin', 'Benzalkonium', 'Benzocaine']",HP:0033050,Pharyngalgia
DB01075,DB00388,MONDO:0005709,CHEBI:4636,Diphenhydramine,CHEBI:8093,Phenylephrine,MONDO:0005709,common cold
DB00650,DB13949,MONDO:0001700,CHEBI:15640,Leucovorin,CHEBI:29034,Ferric cation,MONDO:0001700,megaloblastic anemia
DB09512,DB01616,HP:0032155,CHEBI:31498,Dimethicone,CHEBI:518413,Alverine,HP:0032155,Abdominal Cramp
DB13908,"DB13269,DB00281",NCIT:C50748,CHEBI:48213,Amylmetacresol,"['CHEBI:48220', 'CHEBI:6456']","['Dichlorobenzyl alcohol', 'Lidocaine']",NCIT:C50748,Soreness
DB00257,DB01234,MONDO:0005915,CHEBI:3764,Clotrimazole,CHEBI:41879,Dexamethasone,MONDO:0005915,pityriasis versicolor
DB00199,DB00210,MONDO:0011438,CHEBI:42355,Erythromycin,CHEBI:31174,Adapalene,MONDO:0011438,acne
DB00391,"DB00085,DB09512",UMLS:C0267167,CHEBI:32168,Sulpiride,"['CHEBI:81916', 'CHEBI:31498']","['Pancrelipase', 'Dimethicone']",UMLS:C0267167,Nonulcer dyspepsia
DB00297,"DB00281,DB00959",MONDO:0006572,CHEBI:3215,Bupivacaine,"['CHEBI:6456', 'CHEBI:6888']","['Lidocaine', 'Methylprednisolone']",MONDO:0006572,lichen planus
DB13902,"DB13901,DB13898,DB13897,DB13903,DB13899,DB13900",MONDO:0005498,DRUGBANK:DB13902,Equine Botulinum Neurotoxin D Immune FAB2,"['DRUGBANK:DB13901', 'DRUGBANK:DB13898', 'DRUGBANK:DB13897', 'DRUGBANK:DB13903', 'DRUGBANK:DB13899', 'DRUGBANK:DB13900']","['Equine Botulinum Neurotoxin F Immune FAB2', 'Equine Botulinum Neurotoxin C Immune FAB2', 'Equine Botulinum Neurotoxin E Immune FAB2', 'Equine Botulinum Neurotoxin B Immune FAB2', 'Equine Botulinum Neurotoxin G Immune FAB2', 'Equine Botulinum Neurotoxin A Immune FAB2']",MONDO:0005498,botulism
DB13898,"DB13899,DB13900,DB13901,DB13902,DB13903,DB13897",MONDO:0005498,DRUGBANK:DB13898,Equine Botulinum Neurotoxin C Immune FAB2,"['DRUGBANK:DB13899', 'DRUGBANK:DB13900', 'DRUGBANK:DB13901', 'DRUGBANK:DB13902', 'DRUGBANK:DB13903', 'DRUGBANK:DB13897']","['Equine Botulinum Neurotoxin G Immune FAB2', 'Equine Botulinum Neurotoxin A Immune FAB2', 'Equine Botulinum Neurotoxin F Immune FAB2', 'Equine Botulinum Neurotoxin D Immune FAB2', 'Equine Botulinum Neurotoxin B Immune FAB2', 'Equine Botulinum Neurotoxin E Immune FAB2']",MONDO:0005498,botulism
DB01581,"DB00359,DB06147",MONDO:0100338,CHEBI:102130,Sulfamerazine,"['CHEBI:9328', 'CHEBI:9337']","['Sulfadiazine', 'Sulfathiazole']",MONDO:0100338,urinary tract infection
DB01030,DB00515,MONDO:0002974,CHEBI:63632,Topotecan,CHEBI:27899,Cisplatin,MONDO:0002974,cervical cancer
DB13149,"DB13149,DB11312,DB13152,DB13148,DB13150,DB11311",CHEBI:18145,DRUGBANK:DB13149,Protein S human,"['DRUGBANK:DB13149', 'DRUGBANK:DB11312', 'UNII:A57KX1VL5P', 'DRUGBANK:DB13148', 'DRUGBANK:DB13150', 'CHEBI:17439']","['Protein S human', 'Protein C', 'Albutrepenonacog alfa', 'Coagulation factor X human', 'Coagulation factor VII human', 'Cyanocobalamin']",CHEBI:18145,Vitamin E
DB15774,DB00936,UMLS:C0543612,CHEBI:2500,beta-Escin,CHEBI:16914,Salicylic acid,UMLS:C0543612,Cervical syndrome
DB00684,DB01234,MONDO:0005504,CHEBI:28864,Tobramycin,CHEBI:41879,Dexamethasone,MONDO:0005504,diphtheria
DB00165,"DB09125,DB01987,DB09154,DB03247",HP:0001946,CHEBI:16709,Pyridoxine,"['CHEBI:64733', 'CHEBI:45931', 'CHEBI:30769', 'CHEBI:17621']","['Potassium citrate', 'Cocarboxylase', 'Citric acid', 'FMN']",HP:0001946,Ketosis
DB00749,"DB00927,DB11582",MONDO:0007186,CHEBI:4909,Etodolac,"['CHEBI:4975', 'CHEBI:94557']","['Famotidine', 'Thiocolchicoside']",MONDO:0007186,Heartburn
DB00200,"DB00165,DB00281,DB00152",MONDO:0007079,CHEBI:17439,Cyanocobalamin,"['CHEBI:16709', 'CHEBI:6456', 'CHEBI:18385']","['Pyridoxine', 'Lidocaine', 'Thiamine']",MONDO:0007079,alcohol dependence
DB00014,DB00499,UMLS:C0034525,CHEBI:5523,Goserelin,CHEBI:5132,Flutamide,UMLS:C0034525,Effects of radiation
DB09018,"DB00085,DB11074",MONDO:0004574,CHEBI:95304,Bromopride,"['CHEBI:81916', 'CHEBI:31498']","['Pancrelipase', 'Dimethicone']",MONDO:0004574,pyridoxine deficiency anemia
DB06228,DB00945,UMLS:C0376297,CHEBI:68579,Rivaroxaban,CHEBI:15365,Aspirin,UMLS:C0376297,Cardiac Death
DB14496,"DB09314,DB09145,DB09153",MONDO:0007955,CHEBI:75215,Sodium molybdate,"['CHEBI:33353', 'CHEBI:15377', 'CHEBI:26710']","['technetium atom', 'Water', 'Sodium chloride']",MONDO:0007955,Meckel diverticulum
DB05154,"DB00601,DB08903",HP:0430034,UNII:2XOI31YC4N,Pretomanid,"['CHEBI:63607', 'CHEBI:72292']","['Linezolid', 'Bedaquiline']",HP:0430034,Hypertension resistant to conventional therapy
DB11573,DB08604,MONDO:0100226,PUBCHEM.COMPOUND:71586946,Unii-hpn8mzw13M,CHEBI:164200,Triclosan,MONDO:0100226,Somnambulism
DB00258,DB09481,UMLS:C2585811,CHEBI:3310,Calcium acetate,CHEBI:31793,MAGNESITE,UMLS:C2585811,Peritoneal dialysis therapy discontinued
DB00975,DB00682,UMLS:C0919822,CHEBI:4653,Dipyridamole,CHEBI:10033,Warfarin,UMLS:C0919822,Postoperative thrombosis
DB00443,DB00798,MONDO:0004795,CHEBI:3077,Betamethasone,CHEBI:17833,Gentamicin,MONDO:0004795,otitis externa
DB01395,DB00783,MONDO:0006004,CHEBI:50838,Drospirenone,CHEBI:16469,Estradiol,MONDO:0006004,vasomotor rhinitis
DB01190,DB00251,MONDO:0007019,CHEBI:3746,Evoclin (TN),CHEBI:82981,Terconazole,MONDO:0007019,vulvovaginitis
DB00967,DB00852,CHEBI:7862,CHEBI:291342,Desloratadine,CHEBI:51209,Pseudoephedrine,CHEBI:7862,Oxymetazoline
DB06282,DB00471,MONDO:0011786,CHEBI:94559,Levocetirizine,CHEBI:50730,Montelukast,MONDO:0011786,Atopic rhinitis
DB00196,DB01110,MONDO:0002406,CHEBI:46081,Fluconazole,CHEBI:6923,Miconazole,MONDO:0002406,dermatitis
DB00663,DB04815,MONDO:0005093,CHEBI:34764,Flumethasone,CHEBI:74460,Clioquinol,MONDO:0005093,skin disorder
DB14539,"DB00994,DB00741",NCIT:C34938,CHEBI:17650,Hydrocortisone,"['CHEBI:7507', 'CHEBI:17650']","['Framycetin', 'Hydrocortisone']",NCIT:C34938,Postoperative Hemorrhage
DB11574,"DB00811,DB11575",EFO:0004338,CHEBI:132967,Elbasvir,"['CHEBI:63580', 'CHEBI:132975']","['Ribavirin', 'Grazoprevir']",EFO:0004338,body weight
DB11575,"DB11574,DB00811",EFO:0004338,CHEBI:132975,Grazoprevir,"['CHEBI:132967', 'CHEBI:63580']","['Elbasvir', 'Ribavirin']",EFO:0004338,body weight
DB00696,DB01253,UMLS:C0522613,CHEBI:64318,Ergotamine,CHEBI:4822,Ergometrine,UMLS:C0522613,Cytologic pattern compatible with postpartum state
DB08912,DB08911,NCIT:C35529,CHEBI:75045,Dabrafenib,CHEBI:75998,Trametinib,NCIT:C35529,Lymph Node Involvement
DB06366,"DB01248,DB00072",MONDO:0024883,UNII:K16AIQ8CTM,Pertuzumab,"['CHEBI:4672', 'UNII:5384HK7574']","['Docetaxel', 'Trastuzumab deruxtecan']",MONDO:0024883,"Embolism, Tumor"
DB14975,DB01005,MONDO:0003664,UNII:3ZO554A4Q8,Voxelotor,CHEBI:44423,Hydroxyurea,MONDO:0003664,hemolytic anemia
DB01281,DB00563,MONDO:0020546,UNII:7D0YB67S97,Abatacept,CHEBI:44185,Methotrexate,MONDO:0020546,acute graft versus host disease
DB01001,DB00874,HP:0030828,CHEBI:2549,Albuterol,CHEBI:5551,Guaifenesin,HP:0030828,Wheezing
DB15760,"DB00126,DB00165,DB01783,DB03756,DB00159,DB02701,DB09321,DB14499,DB00169,DB06757,DB00140,DB00163,DB00162,DB11210,DB14496,DB06778,DB00152,DB00653,DB00158,DB06724,DB00115,DB09325",MONDO:0000755,CHEBI:53470,cobalt sulfate,"['CHEBI:22652', 'CHEBI:16709', 'CHEBI:7916', 'CHEBI:28125', 'CHEBI:28364', 'CHEBI:17154', 'CHEBI:36560', 'CHEBI:32036', 'CHEBI:27300', 'CHEBI:29035', 'CHEBI:17015', 'CHEBI:18145', 'CHEBI:12777', 'UNII:SFW1D987QV', 'CHEBI:75215', 'CHEBI:23414', 'CHEBI:18385', 'CHEBI:32599', 'CHEBI:27470', 'CHEBI:3311', 'CHEBI:17439', 'CHEBI:28741']","['Ascorbic acid', 'Pyridoxine', 'pantothenic acid', 'Doconexent', 'Icosapent', 'Nicotinamide', 'Zinc oxide', 'Potassium sulfate', 'Cholecalciferol', 'manganese(2+)', 'Riboflavin', 'Vitamin E', 'Vitamin A', 'Ferrous bisglycinate', 'Sodium molybdate', 'Cupric sulfate', 'Thiamine', 'Magnesium sulfate', 'Folic acid', 'Calcium carbonate', 'Cyanocobalamin', 'Sodium fluoride']",MONDO:0000755,ectopic pregnancy
DB00002,DB00762,CHEBI:5971,UNII:PQX0D8J21J,Cetuximab,CHEBI:5971,irinotecan hydrochloride (anhydrous),CHEBI:5971,irinotecan hydrochloride (anhydrous)
DB09035,DB06186,MONDO:0031219,UNII:31YO63LBSN,Nivolumab,UNII:6T8C155666,Ipilimumab,MONDO:0031219,Turcot syndrome
DB00002,"DB11718,DB00526,DB00544,DB00650",MONDO:0005974,UNII:PQX0D8J21J,Cetuximab,"['UNII:8L7891MRB6', 'CHEBI:31941', 'CHEBI:46345', 'CHEBI:15640']","['Encorafenib', 'Oxaliplatin', 'Fluorouracil', 'Leucovorin']",MONDO:0005974,strongyloidiasis
DB01592,DB08917,MONDO:0001357,CHEBI:18248,Iron,UNII:6897GXD6OE,Ferric carboxymaltose,MONDO:0001357,hypochromic anemia
DB01234,DB01137,NCIT:C3137,CHEBI:41879,Dexamethasone,CHEBI:63598,Levofloxacin,NCIT:C3137,Inflammation
DB05187,DB01586,UNII:V9G7HR5L1Q,UNII:2J3H5C81A5,Elafibranor,CHEBI:9907,ursodiol,UNII:V9G7HR5L1Q,NCX-1000
DB00165,"DB09154,DB09125,DB03247,DB01987",MONDO:0024306,CHEBI:16709,Pyridoxine,"['CHEBI:30769', 'CHEBI:64733', 'CHEBI:17621', 'CHEBI:45931']","['Citric acid', 'Potassium citrate', 'FMN', 'Cocarboxylase']",MONDO:0024306,lactic acidosis
DB00432,DB09343,UMLS:C0338204,CHEBI:75179,Trifluridine,CHEBI:90877,tipiracil hydrochloride,UMLS:C0338204,Herceptin
DB09153,DB00761,HP:0001944,CHEBI:26710,Sodium chloride,CHEBI:32588,Potassium chloride,HP:0001944,Dehydration
DB00070,"DB00531,DB00073",UMLS:C0855068,PUBCHEM.COMPOUND:91820602,Hyaluronidase,"['CHEBI:4027', 'UNII:4F4X42SYQ6']","['Cyclophosphamide', 'Rituximab']",UMLS:C0855068,Rhabdomyosarcoma previously untreated
DB13879,DB13878,MONDO:0005155,UNII:K6BUU8J72P,Glecaprevir,UNII:2WU922TK3L,Pibrentasvir,MONDO:0005155,liver cirrhosis
DB01076,DB00381,MONDO:0005010,CHEBI:50690,atorvastatin(1-),CHEBI:2668,Amlodipine,MONDO:0005010,coronary artery disorder
DB00480,"DB06205,DB09331,DB01234",UMLS:C0796611,CHEBI:63791,Lenalidomide,"['PUBCHEM.COMPOUND:91820602', 'UNII:4Z63YK6E0E', 'CHEBI:41879']","['Hyaluronidase', 'Daratumumab', 'Dexamethasone']",UMLS:C0796611,Newly Diagnosed Childhood Ependymoma
DB09331,"DB06205,DB00480,DB01234",UMLS:C0796611,UNII:4Z63YK6E0E,Daratumumab,"['PUBCHEM.COMPOUND:91820602', 'CHEBI:63791', 'CHEBI:41879']","['Hyaluronidase', 'Lenalidomide', 'Dexamethasone']",UMLS:C0796611,Newly Diagnosed Childhood Ependymoma
DB09331,"DB01042,DB00188,DB00635",UMLS:C0796611,UNII:4Z63YK6E0E,Daratumumab,"['CHEBI:28876', 'CHEBI:52717', 'CHEBI:8382']","['Melphalan', 'Bortezomib', 'Prednisone']",UMLS:C0796611,Newly Diagnosed Childhood Ependymoma
DB09331,"DB00188,DB00635,DB01042",UMLS:C0796611,UNII:4Z63YK6E0E,Daratumumab,"['CHEBI:52717', 'CHEBI:8382', 'CHEBI:28876']","['Bortezomib', 'Prednisone', 'Melphalan']",UMLS:C0796611,Newly Diagnosed Childhood Ependymoma
DB09331,"DB01234,DB00188",CHEBI:91326,UNII:4Z63YK6E0E,Daratumumab,"['CHEBI:41879', 'CHEBI:52717']","['Dexamethasone', 'Bortezomib']",CHEBI:91326,AT-7519
DB00874,DB01364,MONDO:0001358,CHEBI:5551,Guaifenesin,CHEBI:15407,Ephedrine,MONDO:0001358,Bronchospasm
DB09299,"DB01264,DB09065,DB00879",CHEBI:63717,CHEBI:90923,tenofovir alafenamide fumarate,"['CHEBI:367163', 'CHEBI:72291', 'CHEBI:31536']","['Darunavir', 'Cobicistat', 'Emtricitabine']",CHEBI:63717,Tenofovir disoproxil
DB00932,DB00503,MONDO:0005414,CHEBI:63628,Tipranavir,CHEBI:45409,Ritonavir,MONDO:0005414,treatment-refractory schizophrenia
DB00300,"DB00709,DB12301",UMLS:C0542009,CHEBI:63717,Tenofovir disoproxil,"['CHEBI:63577', 'UNII:913P6LK81M']","['Lamivudine', 'Doravirine']",UMLS:C0542009,Hematopoiesis depressed
DB00165,DB00737,HP:0002017,CHEBI:16709,Pyridoxine,CHEBI:6709,Meclizine,HP:0002017,Nausea and vomiting
DB14116,"DB09512,DB09104",UMLS:C0267167,UNII:9T3UU8T0QK,Silodrate,"['CHEBI:31498', 'CHEBI:6637']","['Dimethicone', 'Magnesium hydroxide']",UMLS:C0267167,Nonulcer dyspepsia
DB00105,DB00811,MONDO:0005155,UNII:43K1W2T1M6,Interferon alfa,CHEBI:63580,Ribavirin,MONDO:0005155,liver cirrhosis
DB03904,DB14539,UMLS:C0549201,CHEBI:16199,Urea,CHEBI:17650,Hydrocortisone,UMLS:C0549201,Asteatotic eczema
DB04815,DB00741,UMLS:C0151217,CHEBI:74460,Clioquinol,CHEBI:17650,Hydrocortisone,UMLS:C0151217,Chronic otitis externa
DB01098,DB00381,MONDO:0011374,CHEBI:38545,Rosuvastatin,CHEBI:2668,Amlodipine,MONDO:0011374,"hypercholesterolemia, familial, 4"
DB09407,"DB09341,DB13180,DB09395,DB09153,DB00761",UMLS:C4509972,CHEBI:25107,magnesium atom,"['CHEBI:17234', 'CHEBI:33198', 'CHEBI:32954', 'CHEBI:26710', 'CHEBI:32588']","['D-glucose', 'Gluconic Acid', 'Sodium acetate', 'Sodium chloride', 'Potassium chloride']",UMLS:C4509972,Requires vaccination
DB00627,DB00227,CHEBI:165446,CHEBI:15940,Niacin,CHEBI:40303,Lovastatin,CHEBI:165446,Psyllic acid
DB11582,DB09214,HP:0003418,CHEBI:94557,Thiocolchicoside,CHEBI:76128,Dexketoprofen,HP:0003418,Back pain
DB06724,"DB13365,DB00169",MONDO:0005298,CHEBI:3311,Calcium carbonate,"['UNII:472LWJ3Y9N', 'CHEBI:27300']","['Calcium lactate gluconate', 'Cholecalciferol']",MONDO:0005298,osteoporosis
DB00169,"DB01378,DB06724",MONDO:0005298,CHEBI:27300,Cholecalciferol,"['CHEBI:18420', 'CHEBI:3311']","['magnesium(2+)', 'Calcium carbonate']",MONDO:0005298,osteoporosis
DB00169,"DB09325,DB09267",MONDO:0100345,CHEBI:27300,Cholecalciferol,"['CHEBI:28741', 'UNII:04NQ160FRU']","['Sodium fluoride', 'Strontium ranelate']",MONDO:0100345,lactose intolerance
DB08934,DB00811,MONDO:0005155,CHEBI:85083,Sofosbuvir,CHEBI:63580,Ribavirin,MONDO:0005155,liver cirrhosis
DB02701,"DB00152,DB00158,DB00115",MONDO:0018542,CHEBI:17154,Nicotinamide,"['CHEBI:18385', 'CHEBI:27470', 'CHEBI:17439']","['Thiamine', 'Folic acid', 'Cyanocobalamin']",MONDO:0018542,severe congenital neutropenia
DB00503,DB16691,EFO:0009573,CHEBI:45409,Ritonavir,CHEBI:170007,Nirmatrelvir,EFO:0009573,high-risk pregnancy
DB15718,DB15897,MONDO:0003778,UNII:45I6OFJ8QH,Bamlanivimab,UNII:N7Q9NLF11I,Etesevimab,MONDO:0003778,inborn error of immunity
DB00860,"DB09074,DB05812",MONDO:0700048,CHEBI:8378,Prednisolone,"['CHEBI:83766', 'CHEBI:68642']","['Olaparib', 'Abiraterone']",MONDO:0700048,hand-foot syndrome
DB09074,"DB00860,DB05812",MONDO:0700048,CHEBI:83766,Olaparib,"['CHEBI:8378', 'CHEBI:68642']","['Prednisolone', 'Abiraterone']",MONDO:0700048,hand-foot syndrome
DB10293,DB10297,MONDO:0005441,DRUGBANK:DB10293,Streptococcus pneumoniae type 1 capsular polysaccharide diphtheria CRM197 protein conjugate antigen,DRUGBANK:DB10297,Streptococcus pneumoniae type 7F capsular polysaccharide diphtheria CRM197 protein conjugate antigen,MONDO:0005441,otitis media
DB04465,"DB11132,DB14158,DB14077,DB00333",MONDO:0005530,CHEBI:17716,Lactose,"['CHEBI:26675', 'CHEBI:167997', 'CHEBI:28842', 'CHEBI:167309']","['silicic acid', 'Cellulose gel', 'Stearic acid', 'Methadone']",MONDO:0005530,opiate dependence
DB06674,DB00563,MONDO:0011849,UNII:91X1KLU43E,Golimumab,CHEBI:44185,Methotrexate,MONDO:0011849,psoriatic arthritis
DB13959,"DB09422,DB13961,DB09567",CHEBI:18332,DRUGBANK:DB13959,Medium-chain triglycerides,"['DRUGBANK:DB09422', 'DRUGBANK:DB13961', 'DRUGBANK:DB09567']","['Soybean oil', 'Fish oil', 'Olive oil']",CHEBI:18332,Levothyroxine
DB13956,DB09389,MONDO:0005387,CHEBI:16469,Estradiol,CHEBI:6443,Levonorgestrel,MONDO:0005387,primary ovarian failure
DB00717,DB13956,CHEBI:41922,CHEBI:7627,Norethisterone,CHEBI:16469,Estradiol,CHEBI:41922,Estrogen
DB09415,DB00271,NCIT:C35135,CHEBI:59732,Meglumine,CHEBI:53691,Diatrizoate,NCIT:C35135,Intraoperative Hemorrhage
DB13586,DB00434,HP:0004325,CHEBI:6810,Metandienone,CHEBI:4046,Cyproheptadine,HP:0004325,Underweight
DB00878,"DB09084,DB11073",UMLS:C1112670,CHEBI:3614,Chlorhexidine,"['CHEBI:94563', 'CHEBI:32914']","['Benzydamine', 'Cetylpyridinium']",UMLS:C1112670,Vomiting post radiotherapy
DB00878,DB01718,UMLS:C0583781,CHEBI:3614,Chlorhexidine,CHEBI:39561,Cetrimonium,UMLS:C0583781,Seen by urology service
DB00783,DB00378,GO:0042697,CHEBI:16469,Estradiol,CHEBI:31527,Dydrogesterone,GO:0042697,menopause
DB09462,DB01718,UMLS:C0021564,CHEBI:17754,Glycerin,CHEBI:39561,Cetrimonium,UMLS:C0021564,Insect Bites
DB11678,DB01073,MONDO:0018881,CHEBI:82557,Treosulfan,CHEBI:63599,Fludarabine,MONDO:0018881,Myelodysplasia
DB06809,DB00099,UMLS:C1698088,CHEBI:125354,Plerixafor,UNII:PVI5M0M1GW,Filgrastim,UMLS:C1698088,Malignant Solid Neoplasm
DB09341,"DB00761,DB09153,DB06767",UMLS:C4509972,CHEBI:17234,D-glucose,"['CHEBI:32588', 'CHEBI:26710', 'CHEBI:31206']","['Potassium chloride', 'Sodium chloride', 'Ammonium chloride']",UMLS:C4509972,Requires vaccination
DB00591,DB00798,MONDO:0004863,CHEBI:5108,Fluocinolone,CHEBI:17833,Gentamicin,MONDO:0004863,purulent endophthalmitis
DB09050,DB01606,MONDO:0100338,CHEBI:134719,Ceftolozane,CHEBI:9421,Tazobactam,MONDO:0100338,urinary tract infection
DB00281,DB01112,MONDO:0005113,CHEBI:6456,Lidocaine,CHEBI:3515,Cefuroxime,MONDO:0005113,bacterial infectious disease
DB13503,DB01086,UMLS:C0555971,UNII:877376V2XW,Tyrothricin,CHEBI:116735,Benzocaine,UMLS:C0555971,Oral infection
DB01075,"DB09321,DB00281",MONDO:0007831,CHEBI:4636,Diphenhydramine,"['CHEBI:36560', 'CHEBI:6456']","['Zinc oxide', 'Lidocaine']",MONDO:0007831,"insect Stings, hypersensitivity to"
DB15886,"DB00825,DB11341",MONDO:0004872,UNII:5EL163606Q,Carvasept,"['CHEBI:15409', 'UNII:NQ14646378']","['Levomenthol', 'Ichthammol']",MONDO:0004872,hemorrhoid
DB02701,"DB00115,DB00158,DB00152",MONDO:0000004,CHEBI:17154,Nicotinamide,"['CHEBI:17439', 'CHEBI:27470', 'CHEBI:18385']","['Cyanocobalamin', 'Folic acid', 'Thiamine']",MONDO:0000004,adrenocortical insufficiency
DB00712,DB11582,UMLS:C0699896,CHEBI:5130,Flurbiprofen,CHEBI:94557,Thiocolchicoside,UMLS:C0699896,Acute back pain
DB13524,"DB00201,DB00316",HP:0002027,CHEBI:135538,Propyphenazone,"['CHEBI:27732', 'CHEBI:46195']","['Caffeine', 'Acetaminophen']",HP:0002027,Abdominal pain
DB13306,DB09095,MONDO:0002406,CHEBI:74500,Chlorquinaldol,CHEBI:31484,Diflucortolone valerate,MONDO:0002406,dermatitis
DB01075,"DB00874,DB09154",MONDO:0005709,CHEBI:4636,Diphenhydramine,"['CHEBI:5551', 'CHEBI:30769']","['Guaifenesin', 'Citric acid']",MONDO:0005709,common cold
DB00863,"DB11131,DB00586",MONDO:0008383,CHEBI:8776,ranitidine,"['DRUGBANK:DB11131', 'CHEBI:47381']","['Capsicum oleoresin', 'Diclofenac']",MONDO:0008383,rheumatoid arthritis
